0.521587,0.375478,-0.609749
0.539361,0.344775,-0.571582
0.547605,0.346056,-0.571673
0.555502,0.348222,-0.571446
0.507748,0.344293,-0.571817
0.497115,0.345117,-0.571545
0.487380,0.346916,-0.571734
0.569327,0.368802,-0.304936
0.473077,0.366124,-0.302900
0.541043,0.413106,-0.512464
0.501045,0.410276,-0.512357
0.642194,0.571463,-0.180614
0.399785,0.571313,-0.120430
0.709675,0.862411,-0.406906
0.327184,0.861657,-0.390252
0.599527,0.738466,-0.929550
0.419130,0.725343,-1.001105
0.564229,0.747248,-1.037208
0.439967,0.737242,-1.106128
0.548825,0.715307,-1.005927
0.460487,0.718084,-1.087458
0.554862,0.709864,-0.923214
0.459308,0.714045,-1.002692
0.599533,1.014213,-0.012013
0.443026,1.012932,0.014029
0.604680,1.373338,0.101920
0.427551,1.376682,0.132092
0.597089,1.694794,0.500222
0.432338,1.692904,0.424252
0.602656,1.736630,0.520564
0.424884,1.732271,0.443325
0.575872,1.804582,0.190811
0.467031,1.804304,0.083531
0.516086,0.379387,-0.027592
0.482043,0.345695,0.013188
0.555359,0.349577,0.011762
0.494120,0.415986,-0.002377
0.536880,0.418648,-0.003271
0.513906,0.456150,-0.012024
0.590812,0.705558,-0.000000
0.556749,0.701263,-0.000553
0.522561,0.720490,-0.005260
0.499635,0.750227,-0.010737
0.485985,0.773984,-0.016991
0.527601,0.702721,-0.012887
0.510874,0.741471,-0.022282
0.515833,0.751078,-0.027815
0.523149,0.749298,-0.031394
0.546935,0.711857,-0.018558
0.528114,0.763339,-0.026033
0.533296,0.766186,-0.027743
0.539957,0.757445,-0.030069
0.567472,0.723420,-0.023807
0.549101,0.770697,-0.032201
0.553649,0.769136,-0.029882
0.559320,0.758015,-0.028458
0.586189,0.735744,-0.028588
0.572098,0.773212,-0.035763
0.574137,0.769924,-0.033311
0.578110,0.757406,-0.031019
0.453845,0.703161,0.000000
0.474643,0.714219,-0.010007
0.485942,0.735763,-0.021289
0.485717,0.757877,-0.032793
0.474679,0.771359,-0.046046
0.473699,0.716222,-0.025490
0.476811,0.732243,-0.039660
0.474243,0.746030,-0.050359
0.468854,0.759041,-0.056972
0.449775,0.714011,-0.029313
0.449240,0.741204,-0.042215
0.446471,0.762408,-0.048362
0.443232,0.779421,-0.053397
0.428390,0.712879,-0.033361
0.425329,0.736893,-0.046699
0.423394,0.759412,-0.048260
0.420864,0.776774,-0.048760
0.411649,0.712255,-0.038157
0.400635,0.731721,-0.046790
0.395466,0.747245,-0.044643
0.391819,0.759557,-0.043143
