X,Y,Z
0.521569,0.348812,-0.770072
0.543325,0.310005,-0.731496
0.555805,0.310822,-0.731411
0.564664,0.312620,-0.731289
0.504480,0.311600,-0.732335
0.491331,0.314187,-0.732266
0.479731,0.316413,-0.732557
0.579317,0.336712,-0.442419
0.468034,0.336625,-0.441686
0.546102,0.391559,-0.663727
0.495487,0.392440,-0.663122
0.669219,0.584144,-0.273019
0.388240,0.576119,-0.313167
0.716853,0.909697,-0.234147
0.311446,0.937601,-0.675424
0.712496,1.174874,-0.491443
0.395832,0.737803,-1.333043
0.722118,1.270199,-0.550016
0.430796,0.705494,-1.458065
0.700674,1.261116,-0.588203
0.437362,0.660709,-1.444257
0.686656,1.225261,-0.514566
0.434055,0.666562,-1.337697
0.619299,1.056343,-0.006213
0.436116,1.071479,0.007726
0.617814,1.527120,0.112983
0.423329,1.524334,0.101169
0.604561,1.906156,0.610158
0.424310,1.894713,0.461125
0.609328,1.956184,0.636011
0.418657,1.942356,0.484318
0.579389,2.031278,0.249430
0.450629,2.023065,0.052072
0.518659,0.362646,-0.032911
0.475486,0.318272,0.013593
0.565899,0.316887,0.011084
0.493357,0.402594,-0.000012
0.543836,0.403248,-0.001414
0.518171,0.443043,-0.011189
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.431006,0.735749,-0.000000
0.461255,0.717183,-0.014391
0.488281,0.693473,-0.028503
0.503953,0.684815,-0.042771
0.492394,0.699106,-0.055469
0.449095,0.614471,-0.026039
0.461188,0.629420,-0.048400
0.469930,0.645834,-0.062550
0.474599,0.654443,-0.071276
0.417909,0.628136,-0.031144
0.458508,0.706719,-0.051852
0.465295,0.730665,-0.057226
0.462494,0.724722,-0.060594
0.395181,0.661850,-0.038297
0.439373,0.737400,-0.054233
0.445042,0.746081,-0.050498
0.441061,0.728359,-0.047620
0.379307,0.700748,-0.047911
0.411639,0.754116,-0.058208
0.416431,0.760304,-0.055607
0.411571,0.745692,-0.052558
