X,Y,Z
0.498189,0.309662,-0.515493
0.517088,0.268608,-0.469105
0.528089,0.268554,-0.468759
0.537107,0.269664,-0.468183
0.481502,0.271372,-0.462569
0.468564,0.273472,-0.462838
0.456210,0.276524,-0.462988
0.556827,0.292730,-0.211810
0.439959,0.299689,-0.178046
0.521246,0.356149,-0.425544
0.473159,0.358210,-0.417187
0.642387,0.507194,-0.132735
0.351910,0.515408,-0.029092
0.792574,0.731838,-0.469970
0.172118,0.771718,-0.417666
0.716078,0.490807,-0.853081
0.249347,0.490503,-0.970304
0.685173,0.413733,-0.934845
0.286577,0.414258,-1.066068
0.664072,0.390443,-0.857674
0.304558,0.383835,-0.984100
0.657429,0.419637,-0.832741
0.304995,0.413828,-0.960119
0.594967,0.999271,-0.009014
0.392336,1.004325,0.011154
0.603302,1.476604,0.084922
0.391432,1.479017,0.115173
0.602537,1.865862,0.428810
0.393520,1.870552,0.315428
0.609630,1.912802,0.443426
0.386389,1.919419,0.327980
0.574544,2.006779,0.085372
0.427056,2.007199,-0.071863
0.496586,0.332853,-0.031059
0.454875,0.277290,0.007987
0.539780,0.277929,0.008137
0.469857,0.361766,0.005638
0.524447,0.360947,0.005572
0.496774,0.410772,-0.005765
0.707972,0.540747,-0.000000
0.666274,0.501607,-0.003921
0.632582,0.459070,-0.013170
0.600390,0.440142,-0.025877
0.571596,0.426715,-0.037391
0.683440,0.373854,0.006066
0.651510,0.329551,-0.015728
0.618528,0.322861,-0.035744
0.590682,0.331290,-0.047492
0.696133,0.372860,-0.003594
0.654136,0.321968,-0.024724
0.619099,0.321979,-0.041284
0.592996,0.337371,-0.050371
0.705637,0.381669,-0.016348
0.666290,0.332989,-0.034243
0.628895,0.331634,-0.043419
0.600100,0.345165,-0.046603
0.707163,0.401582,-0.029990
0.671867,0.368062,-0.041943
0.643421,0.359979,-0.046617
0.619822,0.361209,-0.048040
0.257390,0.544783,0.000000
0.305121,0.510572,0.002626
0.337208,0.472779,-0.003636
0.365709,0.456950,-0.014845
0.393907,0.447899,-0.026504
0.307106,0.377455,0.001284
0.319794,0.319320,-0.019951
0.346804,0.316436,-0.037719
0.370687,0.330413,-0.049052
0.290038,0.380037,-0.013110
0.305832,0.312059,-0.036009
0.338713,0.312881,-0.053851
0.364160,0.331349,-0.064441
0.273354,0.392099,-0.029229
0.287046,0.325347,-0.050032
0.321671,0.321378,-0.062900
0.350047,0.334154,-0.069465
0.259788,0.415542,-0.045456
0.275039,0.375188,-0.063782
0.301615,0.361615,-0.074217
0.327216,0.359412,-0.080182
