0.546493,0.456539,-0.431718
0.557882,0.418484,-0.382257
0.567136,0.418543,-0.382554
0.574857,0.419000,-0.382467
0.528520,0.418907,-0.393086
0.516947,0.419625,-0.393242
0.506054,0.420972,-0.393928
0.587730,0.437404,-0.084538
0.486427,0.442026,-0.121377
0.563337,0.494956,-0.318128
0.525066,0.496380,-0.330189
0.682778,0.649911,0.044908
0.411222,0.626107,-0.146371
0.704605,0.911029,-0.163184
0.334289,0.729711,-0.664832
0.590487,1.005827,-0.511926
0.486896,0.473812,-1.215356
0.568666,1.067960,-0.592007
0.525636,0.395788,-1.351113
0.533022,1.037157,-0.587025
0.531176,0.369860,-1.261996
0.540158,1.005228,-0.519482
0.526700,0.396844,-1.194334
0.624583,1.183543,0.027551
0.423970,1.168518,-0.025642
0.610168,1.593330,-0.014611
0.422935,1.566907,-0.153037
0.597928,1.980188,0.264619
0.413619,1.960672,-0.004011
0.599107,2.032997,0.274020
0.405137,2.015445,-0.001869
0.571190,2.101283,-0.080627
0.436771,2.078287,-0.409124
0.547913,0.477161,-0.025653
0.505112,0.428245,0.003794
0.581606,0.431220,0.008703
0.519299,0.500525,0.003039
0.566760,0.502059,0.006186
0.544380,0.544604,-0.003481
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.495924,0.465138,0.000000
0.533808,0.436210,-0.008027
0.558562,0.391546,-0.014764
0.569526,0.353723,-0.023599
0.565401,0.322160,-0.032410
0.543965,0.322318,-0.006705
0.546883,0.259294,-0.018608
0.549061,0.222392,-0.027314
0.548360,0.188275,-0.033824
0.523603,0.326406,-0.012150
0.536316,0.283461,-0.033343
0.551769,0.318582,-0.041692
0.555187,0.349043,-0.042835
0.503226,0.337996,-0.018450
0.515827,0.297444,-0.038331
0.532969,0.332386,-0.036417
0.536855,0.363616,-0.029858
0.482196,0.355941,-0.025576
0.497260,0.319270,-0.039093
0.514232,0.340985,-0.035709
0.519792,0.366241,-0.029721
