X,Y,Z
0.543130,0.442583,-0.518982
0.561997,0.405324,-0.476809
0.569897,0.405833,-0.476956
0.579332,0.406891,-0.476887
0.528783,0.403504,-0.485588
0.515047,0.403020,-0.485422
0.503882,0.402800,-0.485848
0.595572,0.418201,-0.164504
0.485285,0.415520,-0.197067
0.562312,0.483300,-0.401501
0.519701,0.483265,-0.411862
0.678541,0.622737,0.021745
0.402664,0.618688,-0.103029
0.752689,0.888461,0.039566
0.303481,0.864527,-0.490412
0.693420,1.054312,-0.245511
0.389970,0.747168,-1.202586
0.689744,1.138104,-0.306088
0.416610,0.721396,-1.336568
0.668815,1.109365,-0.344039
0.426146,0.688051,-1.320795
0.665028,1.087658,-0.266715
0.427653,0.694530,-1.209275
0.618437,1.081150,0.006045
0.424696,1.144818,-0.003816
0.624008,1.569492,-0.030151
0.428220,1.559276,-0.030298
0.605271,1.968505,0.280579
0.419175,1.958061,0.190312
0.606046,2.018857,0.285899
0.410620,2.010123,0.199992
0.581025,2.095162,-0.110356
0.440250,2.079545,-0.248777
0.541102,0.456697,-0.028846
0.504809,0.397258,0.003656
0.583999,0.404061,0.005102
0.512631,0.475172,0.008463
0.563763,0.481214,0.009636
0.536571,0.522097,0.001661
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.394062,0.734916,0.000000
0.423009,0.709569,-0.014324
0.449037,0.694317,-0.030145
0.471831,0.700085,-0.045894
0.479395,0.719914,-0.060550
0.412663,0.627701,-0.030692
0.446474,0.666677,-0.058562
0.466064,0.695326,-0.077258
0.477491,0.713020,-0.086942
0.389661,0.655306,-0.035216
0.438587,0.717084,-0.055990
0.451909,0.733585,-0.060113
0.453373,0.737058,-0.061651
0.374007,0.693848,-0.041865
0.425441,0.750477,-0.056567
0.432213,0.750882,-0.050203
0.426549,0.739306,-0.043733
0.365487,0.732396,-0.051021
0.406516,0.772093,-0.059426
0.412680,0.768798,-0.054063
0.407293,0.755916,-0.047721
