X,Y,Z
0.547631,0.435259,-0.678328
0.567186,0.404511,-0.645587
0.575705,0.405670,-0.645612
0.586570,0.407048,-0.645421
0.533010,0.399058,-0.647351
0.519649,0.397198,-0.647132
0.509041,0.396296,-0.647330
0.601476,0.416288,-0.366087
0.490766,0.406356,-0.369373
0.565873,0.478553,-0.571719
0.522619,0.476506,-0.572424
0.668350,0.593780,-0.248036
0.401314,0.589224,-0.160774
0.715640,0.856417,-0.427325
0.307278,0.842620,-0.491480
0.544389,0.815569,-0.775481
0.415896,0.740399,-1.115526
0.490121,0.819399,-0.864220
0.452042,0.743025,-1.228478
0.488392,0.767390,-0.830832
0.468945,0.704578,-1.181823
0.502663,0.761279,-0.762894
0.465373,0.703413,-1.111192
0.602651,1.034340,-0.019692
0.432045,1.032502,0.021330
0.614284,1.480004,0.066266
0.421808,1.473421,0.108984
0.602606,1.844973,0.454871
0.420944,1.841456,0.393694
0.606655,1.888077,0.470652
0.415184,1.887729,0.409474
0.579563,1.974809,0.073514
0.443198,1.963186,-0.000033
0.540894,0.460035,-0.028619
0.506205,0.396816,0.002891
0.585256,0.409848,0.005270
0.512263,0.477071,0.008212
0.561835,0.486079,0.009868
0.533543,0.524288,0.002481
0.539772,0.814375,-0.000000
0.516985,0.776847,-0.007929
0.473777,0.761910,-0.020535
0.436630,0.777023,-0.029730
0.408840,0.798122,-0.038877
0.502103,0.749563,-0.056694
0.441672,0.773551,-0.074088
0.452137,0.776886,-0.075947
0.473210,0.775697,-0.073536
0.511885,0.792068,-0.058591
0.440699,0.816878,-0.072784
0.453714,0.812320,-0.068173
0.478343,0.806911,-0.064725
0.515530,0.832820,-0.058205
0.449546,0.852523,-0.066631
0.461893,0.844184,-0.054870
0.484181,0.837217,-0.047200
0.514985,0.871175,-0.057511
0.461573,0.881301,-0.063691
0.469600,0.871374,-0.055377
0.489106,0.865530,-0.049508
0.412850,0.765364,0.000000
0.457350,0.750099,-0.009171
0.499163,0.730602,-0.020456
0.531210,0.719811,-0.031891
0.559487,0.713801,-0.046789
0.480665,0.699589,-0.042881
0.511460,0.699142,-0.068729
0.534248,0.697843,-0.085832
0.557200,0.698961,-0.098246
0.459393,0.699706,-0.053535
0.486204,0.696349,-0.079987
0.507226,0.690383,-0.097826
0.525917,0.691000,-0.112218
0.436024,0.709925,-0.064062
0.449889,0.701836,-0.093938
0.459009,0.697659,-0.111561
0.467172,0.699530,-0.124108
0.410548,0.725276,-0.074000
0.403566,0.726410,-0.103110
0.401148,0.727483,-0.119132
0.403093,0.733067,-0.130576
