X,Y,Z
0.518481,0.464153,-0.604990
0.533932,0.430971,-0.563486
0.541003,0.432312,-0.563457
0.551831,0.434373,-0.563413
0.502340,0.429167,-0.571091
0.489319,0.429466,-0.570953
0.477024,0.430643,-0.571386
0.564294,0.447853,-0.260349
0.457824,0.444713,-0.294001
0.535485,0.505908,-0.492738
0.493467,0.504760,-0.501770
0.642003,0.647496,-0.082744
0.366562,0.631948,-0.212004
0.709885,0.933708,-0.047293
0.229850,0.855117,-0.512890
0.701034,1.166713,-0.348741
0.375359,0.858773,-1.041820
0.700066,1.245000,-0.422683
0.432571,0.883553,-1.156017
0.682707,1.235545,-0.471453
0.449103,0.847275,-1.154237
0.672554,1.209690,-0.378525
0.438501,0.834831,-1.047152
0.594318,1.166033,0.010255
0.393364,1.164380,-0.008168
0.588439,1.587713,0.028122
0.400180,1.581225,-0.032597
0.568140,1.982267,0.387189
0.387872,1.972601,0.197347
0.568547,2.034734,0.398564
0.377729,2.025267,0.209072
0.545319,2.109073,0.008114
0.412641,2.097019,-0.239585
0.514188,0.482298,-0.027613
0.476336,0.428427,0.002901
0.552173,0.431768,0.007189
0.488261,0.506953,0.005857
0.535670,0.508390,0.008575
0.511669,0.548955,0.000181
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.351776,0.884468,0.000000
0.380412,0.836659,-0.008193
0.416414,0.824627,-0.012027
0.449078,0.836987,-0.012889
0.471656,0.845147,-0.012540
0.422859,0.870979,-0.021102
0.467259,0.876782,-0.024168
0.490977,0.881161,-0.024447
0.509669,0.885286,-0.023503
0.422965,0.904667,-0.016813
0.472486,0.908660,-0.017322
0.501401,0.911818,-0.015178
0.522162,0.916173,-0.013642
0.420932,0.926527,-0.011458
0.456197,0.906981,-0.011894
0.457671,0.886159,-0.007331
0.452350,0.875680,-0.002798
0.418562,0.938069,-0.006443
0.446481,0.915088,-0.005825
0.448870,0.897045,-0.000293
0.444884,0.887669,0.004990
