0.489839,0.457117,-0.654865
0.508182,0.421720,-0.608086
0.519586,0.421754,-0.608087
0.527285,0.422070,-0.607953
0.473482,0.421037,-0.612262
0.461622,0.420972,-0.612101
0.450032,0.421398,-0.612535
0.542174,0.431272,-0.288835
0.434834,0.434657,-0.299897
0.511588,0.495051,-0.536973
0.467149,0.498975,-0.540902
0.629926,0.652008,-0.092640
0.345672,0.621308,-0.234557
0.694812,0.934757,-0.034575
0.244629,0.894457,-0.654531
0.696501,1.219721,-0.267920
0.471282,0.786042,-1.217569
0.708219,1.316526,-0.327609
0.534908,0.779170,-1.348180
0.679804,1.306069,-0.376686
0.543256,0.741345,-1.298301
0.664061,1.276710,-0.295600
0.528514,0.738853,-1.207442
0.588471,1.177116,0.005017
0.379060,1.177973,-0.002772
0.585954,1.608783,0.025561
0.396871,1.597726,-0.022319
0.574102,2.008220,0.415397
0.397155,1.995301,0.256545
0.574667,2.062815,0.427656
0.389243,2.049753,0.272069
0.554174,2.133290,0.011679
0.422848,2.115459,-0.194313
0.488695,0.468974,-0.027599
0.449797,0.420867,0.004854
0.524081,0.420666,0.008427
0.461599,0.492049,0.005363
0.513616,0.492130,0.007631
0.488360,0.536222,-0.004943
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.490030,0.771525,0.000000
0.499087,0.730221,-0.000729
0.521144,0.703183,-0.001239
0.538214,0.684736,-0.001874
0.543210,0.665162,-0.002893
0.555348,0.720890,-0.001789
0.585232,0.716806,-0.004107
0.603583,0.716788,-0.006231
0.616780,0.718263,-0.007801
0.560216,0.747172,-0.004742
0.592826,0.744725,-0.004644
0.612767,0.743731,-0.006253
0.627410,0.743887,-0.008042
0.558459,0.773947,-0.007845
0.590172,0.772585,-0.009776
0.607833,0.772316,-0.012161
0.620833,0.772353,-0.014317
0.551780,0.799096,-0.010828
0.574420,0.806786,-0.013465
0.588616,0.811515,-0.013783
0.600333,0.815705,-0.013809
