X,Y,Z
0.466300,0.321153,-0.698431
0.486803,0.280598,-0.654988
0.496323,0.280314,-0.655124
0.505113,0.280419,-0.654803
0.447879,0.282183,-0.653534
0.434307,0.282663,-0.653416
0.422130,0.283697,-0.653892
0.524595,0.295567,-0.333114
0.403550,0.299100,-0.318315
0.490515,0.361619,-0.577884
0.440855,0.367661,-0.574294
0.613458,0.505632,-0.157583
0.308873,0.514340,-0.137245
0.729903,0.792992,-0.489441
0.193243,0.836828,-0.520177
0.547476,0.667235,-1.051413
0.403363,0.718998,-1.193609
0.502794,0.638136,-1.168544
0.462520,0.691252,-1.313956
0.493925,0.594405,-1.115240
0.466425,0.648120,-1.231394
0.499467,0.601684,-1.037458
0.452174,0.654079,-1.189524
0.555432,1.033674,-0.016990
0.353739,1.035494,0.019279
0.551751,1.524912,0.122519
0.336708,1.521326,0.108998
0.543583,1.919966,0.605051
0.336943,1.917738,0.458700
0.547310,1.972037,0.627034
0.329515,1.971066,0.482519
0.516795,2.062724,0.199106
0.372532,2.058003,0.015368
0.464282,0.339153,-0.032003
0.419344,0.281149,0.006247
0.506498,0.280679,0.009920
0.436682,0.371105,0.004663
0.490823,0.369776,0.006811
0.464230,0.417139,-0.005002
0.546363,0.659212,-0.000000
0.529732,0.616191,-0.001060
0.496806,0.574433,-0.004375
0.472363,0.542374,-0.008924
0.456790,0.516066,-0.013706
0.485364,0.586753,-0.008070
0.449913,0.582629,-0.017528
0.452728,0.584585,-0.023014
0.463132,0.585399,-0.025099
0.484239,0.616677,-0.012055
0.451388,0.610517,-0.018238
0.454402,0.613280,-0.020876
0.463898,0.616268,-0.022512
0.484741,0.648261,-0.016429
0.454905,0.640239,-0.020089
0.457471,0.641555,-0.016465
0.465962,0.642640,-0.014170
0.486739,0.677526,-0.020925
0.460126,0.670057,-0.021268
0.461829,0.667540,-0.015619
0.468448,0.666186,-0.011474
0.394201,0.715218,0.000000
0.395191,0.669692,-0.025817
0.414438,0.635169,-0.039315
0.441628,0.619594,-0.047549
0.463859,0.609228,-0.054135
0.458658,0.689551,-0.038741
0.503410,0.672039,-0.053176
0.527647,0.653548,-0.061317
0.545728,0.636727,-0.065487
0.469373,0.714519,-0.031275
0.520083,0.701063,-0.044125
0.549779,0.682126,-0.049598
0.571174,0.664334,-0.052547
0.475406,0.726580,-0.025020
0.521050,0.715376,-0.035693
0.548639,0.700189,-0.041196
0.569386,0.685021,-0.043884
0.477264,0.727245,-0.020576
0.513131,0.723677,-0.029371
0.534466,0.715972,-0.033256
0.550816,0.705404,-0.034742
