X,Y,Z
0.415135,0.307019,-0.953942
0.435629,0.269881,-0.907810
0.446813,0.270179,-0.907930
0.454723,0.270648,-0.907802
0.400264,0.269452,-0.915854
0.388389,0.269255,-0.915821
0.376102,0.269180,-0.916275
0.470697,0.284728,-0.556631
0.361009,0.282204,-0.583055
0.439259,0.346000,-0.818789
0.391233,0.346691,-0.827165
0.569587,0.496602,-0.329013
0.265187,0.499891,-0.347094
0.647541,0.779132,-0.466082
0.174525,0.799076,-0.528858
0.464561,0.793951,-1.036060
0.358497,0.801490,-1.018908
0.427035,0.834153,-1.070609
0.405471,0.830167,-1.114385
0.412878,0.785387,-1.033211
0.413384,0.779965,-1.079327
0.422425,0.769056,-0.963618
0.403029,0.766291,-0.998077
0.503609,1.024896,0.002324
0.297108,1.022390,-0.000416
0.499574,1.457379,0.223795
0.293037,1.449944,0.225578
0.490671,1.827093,0.786097
0.294120,1.822023,0.709708
0.495385,1.879549,0.821681
0.288551,1.872904,0.747503
0.460565,1.961542,0.411630
0.322397,1.959426,0.302390
0.418565,0.327520,-0.030560
0.375353,0.271347,0.004009
0.458193,0.272790,0.008097
0.389456,0.352237,0.006994
0.445648,0.351727,0.009569
0.418063,0.400468,-0.002247
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
