X,Y,Z
0.414041,0.306602,-0.520051
0.435572,0.268385,-0.482556
0.446335,0.268584,-0.482356
0.454516,0.269197,-0.481929
0.400633,0.268292,-0.476304
0.388648,0.267798,-0.476282
0.376475,0.267389,-0.476676
0.469884,0.284424,-0.212403
0.361018,0.280243,-0.178949
0.437451,0.342359,-0.421428
0.390021,0.341433,-0.411102
0.569480,0.495551,-0.086571
0.266389,0.492146,-0.107422
0.644016,0.762446,-0.469030
0.183479,0.763093,-0.512110
0.458197,0.578101,-0.874289
0.402086,0.563529,-0.903677
0.431708,0.503326,-0.957654
0.425581,0.497763,-0.995740
0.437416,0.478280,-0.872190
0.417798,0.469439,-0.917017
0.438560,0.498071,-0.851179
0.410747,0.488844,-0.882416
0.503006,1.025925,0.017046
0.296749,1.021486,-0.015002
0.495301,1.455797,0.163857
0.288428,1.447429,0.119588
0.489559,1.829538,0.607477
0.293036,1.823405,0.413564
0.495425,1.883311,0.633361
0.287873,1.875442,0.433198
0.461573,1.960997,0.262195
0.317388,1.957435,0.031583
0.419516,0.324693,-0.029007
0.376629,0.268821,0.002531
0.457266,0.270597,0.008886
0.391851,0.349491,0.004647
0.440703,0.348488,0.008732
0.416364,0.389733,-0.000424
0.466835,0.575843,0.000000
0.467436,0.529122,0.000835
0.465655,0.478507,-0.003236
0.461341,0.440306,-0.007831
0.455108,0.414871,-0.014428
0.475054,0.464108,-0.015900
0.460163,0.420603,-0.029057
0.451186,0.390429,-0.039010
0.443658,0.364268,-0.046213
0.472367,0.477440,-0.024390
0.455891,0.425324,-0.035375
0.444642,0.391883,-0.043523
0.435248,0.361138,-0.050673
0.465458,0.499340,-0.032391
0.453620,0.447064,-0.043003
0.445015,0.414296,-0.049620
0.439987,0.387298,-0.055279
0.453124,0.528347,-0.039826
0.446572,0.494974,-0.050808
0.443425,0.471949,-0.055794
0.442104,0.450292,-0.059846
0.465337,0.574974,-0.000000
0.467893,0.530550,0.000410
0.467945,0.481256,-0.002533
0.466165,0.441534,-0.005467
0.460329,0.411632,-0.009882
0.478123,0.472507,-0.017631
0.463966,0.426056,-0.030046
0.453738,0.394612,-0.038596
0.444971,0.367216,-0.044824
0.475740,0.485000,-0.024957
0.460859,0.431228,-0.034915
0.449537,0.397097,-0.040286
0.440353,0.368075,-0.045385
0.467303,0.504568,-0.031729
0.455639,0.453569,-0.040877
0.445932,0.420590,-0.044823
0.439738,0.393866,-0.048641
0.453171,0.528237,-0.038180
0.444933,0.494712,-0.048737
0.439071,0.469053,-0.053108
0.435312,0.446431,-0.056350
