X,Y,Z
0.537563,0.451811,-0.448420
0.559232,0.409859,-0.409402
0.572328,0.410364,-0.409226
0.584428,0.411622,-0.409464
0.520871,0.410747,-0.389286
0.507857,0.411540,-0.388872
0.495026,0.413135,-0.389217
0.600523,0.432318,-0.160488
0.483391,0.433076,-0.053144
0.561535,0.500598,-0.363393
0.510427,0.501786,-0.334341
0.703824,0.674411,-0.073239
0.404002,0.645206,0.011175
0.775627,0.985812,-0.052426
0.237926,0.845258,-0.443712
0.796003,1.339382,-0.135084
0.359121,0.596659,-1.072829
0.817651,1.444641,-0.188359
0.365355,0.489583,-1.214318
0.777081,1.441373,-0.227122
0.387297,0.478333,-1.142914
0.760049,1.407253,-0.161486
0.399100,0.522903,-1.074327
0.642993,1.247288,-0.079904
0.420317,1.229522,0.083321
0.615859,1.737762,-0.148258
0.410169,1.717854,0.133811
0.584830,2.190337,0.243298
0.379467,2.168857,0.451267
0.589636,2.252146,0.253377
0.369585,2.229775,0.475093
0.542769,2.323329,-0.203530
0.388834,2.311821,-0.007059
0.543016,0.474414,-0.031372
0.501943,0.413340,0.005551
0.587275,0.417781,0.007733
0.514249,0.500398,0.006719
0.568336,0.503321,0.008091
0.540173,0.548848,-0.002228
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.341494,0.638815,0.000000
0.380319,0.615368,-0.016044
0.406481,0.576349,-0.026658
0.425402,0.551034,-0.039035
0.447687,0.539934,-0.050704
0.393761,0.486287,-0.014895
0.403489,0.428559,-0.032119
0.407914,0.393672,-0.042883
0.411551,0.361320,-0.049190
0.366224,0.482525,-0.020224
0.375913,0.415991,-0.040517
0.384855,0.374307,-0.051926
0.392165,0.336413,-0.056728
0.336773,0.494696,-0.027598
0.346932,0.467010,-0.058628
0.358799,0.512841,-0.063552
0.364441,0.548551,-0.057179
0.308585,0.519105,-0.035921
0.325150,0.505408,-0.060163
0.342663,0.536549,-0.060786
0.353023,0.563950,-0.054597
