X,Y,Z
0.474375,0.302140,-0.479054
0.492785,0.262894,-0.444750
0.503578,0.263189,-0.444832
0.510229,0.263927,-0.444599
0.459113,0.263199,-0.445981
0.447487,0.263830,-0.445823
0.435970,0.265365,-0.446215
0.526454,0.282674,-0.183651
0.419729,0.285861,-0.179810
0.496761,0.343173,-0.378482
0.451363,0.343453,-0.378606
0.608097,0.488508,-0.120351
0.342485,0.464941,-0.109099
0.622369,0.690950,-0.434739
0.223156,0.645081,-0.599784
0.531261,0.718433,-0.936036
0.413846,0.572643,-1.145192
0.513980,0.763611,-1.054929
0.457470,0.584519,-1.258752
0.487341,0.706053,-1.043648
0.484569,0.580636,-1.204768
0.492317,0.702065,-0.941957
0.474019,0.580256,-1.131352
0.539442,0.995528,-0.000320
0.346503,0.984109,0.002611
0.536066,1.394776,0.130451
0.355948,1.383559,0.225377
0.522694,1.750995,0.521736
0.344050,1.739689,0.582834
0.527093,1.798767,0.540422
0.333387,1.788042,0.608904
0.484235,1.878138,0.203330
0.368708,1.864398,0.256460
0.472418,0.326904,-0.029824
0.432730,0.271416,0.005799
0.514317,0.273463,0.007058
0.446479,0.354074,0.006321
0.497708,0.354936,0.007052
0.471452,0.398681,-0.002167
0.513886,0.753184,0.000000
0.482766,0.760108,-0.011487
0.453775,0.761843,-0.021067
0.436291,0.761297,-0.028944
0.418990,0.751579,-0.036572
0.483062,0.770995,-0.031228
0.472963,0.764636,-0.046763
0.461557,0.743616,-0.058678
0.454256,0.727509,-0.066894
0.510048,0.753954,-0.033325
0.511665,0.731637,-0.047863
0.503150,0.708938,-0.055414
0.496098,0.697480,-0.062339
0.534013,0.735119,-0.035305
0.538003,0.708813,-0.050295
0.528265,0.691334,-0.053806
0.520112,0.684436,-0.056663
0.553658,0.713650,-0.037791
0.563237,0.682259,-0.050345
0.561342,0.668294,-0.051962
0.557625,0.664057,-0.053272
0.412859,0.550613,0.000001
0.399552,0.569280,-0.031904
0.391930,0.582075,-0.056524
0.387253,0.573930,-0.076005
0.384754,0.561858,-0.095714
0.432125,0.558885,-0.058521
0.456449,0.584828,-0.082192
0.474647,0.607319,-0.097111
0.490266,0.627287,-0.106451
0.448175,0.540717,-0.051683
0.474172,0.576477,-0.071984
0.492293,0.608206,-0.081197
0.507855,0.637833,-0.087703
0.458493,0.527943,-0.045954
0.484785,0.556831,-0.062048
0.501875,0.585550,-0.067954
0.517166,0.614725,-0.071801
0.464058,0.520644,-0.042378
0.485356,0.543975,-0.052725
0.500210,0.566197,-0.055661
0.512319,0.587712,-0.057878
