X,Y,Z
0.468299,0.299536,-1.041329
0.486827,0.260035,-1.001676
0.499119,0.259611,-1.001702
0.507471,0.259933,-1.001714
0.450844,0.261378,-1.007848
0.439315,0.261728,-1.007888
0.428165,0.263574,-1.008386
0.522168,0.279097,-0.666129
0.413855,0.285397,-0.683444
0.493653,0.341068,-0.911315
0.444116,0.341573,-0.916597
0.620932,0.518869,-0.406128
0.319155,0.503542,-0.451611
0.670980,0.816590,-0.275531
0.238056,0.780512,-0.344684
0.609440,1.042073,-0.588593
0.313390,0.995951,-0.659180
0.603452,1.146473,-0.686717
0.316439,1.072714,-0.761154
0.570450,1.129608,-0.759887
0.354332,1.057021,-0.827803
0.566898,1.084810,-0.626408
0.355004,1.023381,-0.689166
0.549864,1.025200,-0.026196
0.363295,1.011765,0.027464
0.544447,1.457544,0.197582
0.351817,1.444651,0.163125
0.530839,1.822770,0.796102
0.349700,1.816170,0.635498
0.531408,1.871729,0.832774
0.350726,1.866950,0.670332
0.497650,1.952293,0.407249
0.368325,1.941484,0.209214
0.469464,0.325311,-0.029557
0.427326,0.272191,0.005578
0.508293,0.270010,0.008279
0.443420,0.354164,0.005187
0.494484,0.352094,0.006928
0.469942,0.398351,-0.003574
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
