X,Y,Z
0.458831,0.492003,-0.657305
0.476271,0.458470,-0.611924
0.484372,0.459459,-0.611945
0.491042,0.460703,-0.611955
0.444387,0.457983,-0.619088
0.430392,0.459190,-0.619069
0.419707,0.460047,-0.619549
0.505234,0.476480,-0.295041
0.400303,0.478150,-0.326637
0.478715,0.531018,-0.539807
0.434048,0.531006,-0.549445
0.588285,0.693233,-0.087672
0.308733,0.680615,-0.229100
0.654209,0.969277,-0.021791
0.170660,0.926474,-0.601522
0.673558,1.215472,-0.250588
0.316837,0.837559,-1.197088
0.693528,1.296824,-0.302314
0.371018,0.828512,-1.321781
0.675939,1.300664,-0.355614
0.382127,0.788751,-1.284951
0.661222,1.274428,-0.280506
0.373987,0.791916,-1.193897
0.537830,1.214689,0.005423
0.342299,1.210476,-0.003611
0.520776,1.647774,0.043758
0.334144,1.635850,-0.037705
0.507828,2.045247,0.429179
0.327525,2.032318,0.231324
0.508621,2.099873,0.442928
0.321488,2.083930,0.240546
0.483956,2.165037,0.034549
0.350101,2.152119,-0.229701
0.452363,0.516497,-0.026025
0.416600,0.467262,0.004125
0.488196,0.469861,0.006345
0.428378,0.538979,0.005952
0.474722,0.539696,0.007247
0.451166,0.580578,-0.001306
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.322442,0.822826,-0.000000
0.344170,0.773244,0.012119
0.379796,0.760028,0.021177
0.404189,0.768030,0.028120
0.416882,0.779476,0.034448
0.404252,0.773938,0.018746
0.427731,0.768384,0.031177
0.436861,0.763515,0.037907
0.443742,0.760798,0.040990
0.405917,0.805266,0.015342
0.420454,0.801609,0.029928
0.409762,0.797636,0.034583
0.399740,0.797760,0.035728
0.399440,0.834829,0.013209
0.408268,0.825045,0.025565
0.397609,0.819865,0.027230
0.386959,0.820546,0.025341
0.390963,0.858984,0.012091
0.395056,0.847640,0.024710
0.386929,0.842482,0.029918
0.378128,0.843424,0.031600
