0.519296,0.447302,-0.610417
0.536965,0.413393,-0.556433
0.546286,0.414015,-0.556180
0.554043,0.414900,-0.556227
0.502612,0.413072,-0.553491
0.489641,0.413625,-0.553402
0.476350,0.414973,-0.553760
0.571305,0.432692,-0.238002
0.459174,0.432828,-0.217166
0.538692,0.490309,-0.503653
0.493769,0.489428,-0.498653
0.660895,0.668953,-0.077282
0.380899,0.620980,-0.163775
0.728373,0.953625,-0.039540
0.186062,0.673698,-0.662937
0.737005,1.249404,-0.109564
0.352578,0.433599,-1.161268
0.741729,1.331181,-0.148060
0.390730,0.372854,-1.301123
0.718699,1.323446,-0.185606
0.406468,0.373437,-1.213299
0.705067,1.299379,-0.134481
0.405143,0.398288,-1.149668
0.603292,1.223762,-0.019865
0.388204,1.210653,0.022521
0.575800,1.702768,-0.086270
0.377939,1.686721,-0.023273
0.552552,2.141524,0.271436
0.355159,2.122935,0.221945
0.554627,2.202107,0.279539
0.344972,2.179342,0.236146
0.519886,2.266845,-0.177398
0.374513,2.260435,-0.268034
0.522539,0.468204,-0.027921
0.484425,0.418315,0.004220
0.558874,0.422241,0.008864
0.495135,0.492400,0.004937
0.546194,0.494038,0.007826
0.520338,0.537853,-0.004163
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.361794,0.446111,0.000000
0.394086,0.445644,-0.000438
0.415540,0.427967,0.002423
0.428873,0.408774,0.003191
0.436429,0.390148,0.004029
0.418476,0.386139,0.016951
0.432528,0.366573,0.015092
0.440672,0.355892,0.010386
0.447935,0.346597,0.006760
0.410191,0.373977,0.013819
0.425750,0.351473,0.012776
0.435165,0.339895,0.008191
0.444682,0.330829,0.004504
0.399441,0.365193,0.008608
0.415221,0.342833,0.006261
0.425325,0.332243,0.003218
0.435406,0.324702,0.000929
0.385528,0.359208,0.002721
0.398742,0.340382,0.000882
0.408203,0.331597,0.000628
0.417871,0.325613,0.000362
