X,Y,Z
0.494343,0.322624,-1.041011
0.516412,0.282359,-0.990001
0.531188,0.282668,-0.990038
0.543228,0.283778,-0.990037
0.474140,0.281810,-0.999662
0.459873,0.282195,-0.999844
0.446819,0.284291,-1.000330
0.561565,0.303017,-0.602042
0.434597,0.307704,-0.638822
0.525754,0.368870,-0.894225
0.467329,0.372449,-0.904269
0.670015,0.557092,-0.316528
0.339466,0.551834,-0.386717
0.724960,0.869642,-0.182643
0.233218,0.842109,-0.252866
0.648867,1.085400,-0.551047
0.329782,1.059198,-0.583289
0.640742,1.179498,-0.651333
0.331499,1.144038,-0.681795
0.621020,1.155485,-0.730722
0.373904,1.117216,-0.746258
0.618395,1.125554,-0.593804
0.377275,1.076535,-0.613486
0.612320,1.169710,-0.017619
0.393634,1.163648,0.019750
0.600810,1.687582,-0.004685
0.383021,1.672153,-0.052952
0.587464,2.153549,0.475637
0.375780,2.149405,0.255193
0.589467,2.216858,0.494542
0.373502,2.215711,0.267977
0.552460,2.298249,0.002926
0.393756,2.292537,-0.281528
0.493534,0.349790,-0.032952
0.447440,0.290012,0.007868
0.538786,0.287282,0.008471
0.466846,0.383104,0.005833
0.522433,0.380302,0.006021
0.495010,0.430635,-0.004564
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
