X,Y,Z
0.488425,0.438471,-0.622666
0.505559,0.411677,-0.578818
0.513707,0.413088,-0.578732
0.523950,0.415064,-0.578734
0.474418,0.407449,-0.584247
0.462802,0.406614,-0.584227
0.452232,0.406511,-0.584634
0.534200,0.427141,-0.263457
0.434588,0.416052,-0.286806
0.505161,0.480566,-0.509613
0.463728,0.477161,-0.516606
0.602981,0.612733,-0.111184
0.348807,0.588361,-0.162537
0.704796,0.863863,-0.089340
0.137907,0.633293,-0.564553
0.614252,1.030636,-0.223329
0.368824,0.640647,-1.006808
0.595533,1.110107,-0.268113
0.431089,0.640037,-1.114362
0.571283,1.080594,-0.276386
0.444669,0.624814,-1.041781
0.564494,1.028183,-0.229351
0.431471,0.629151,-0.991971
0.543267,1.087874,-0.015897
0.352495,1.110039,0.018188
0.528900,1.537562,0.041609
0.348953,1.517686,0.064725
0.504981,1.911628,0.408945
0.329101,1.892565,0.333568
0.504856,1.961837,0.422911
0.320664,1.944149,0.349760
0.481059,2.036592,0.030425
0.342739,2.021548,-0.083404
0.490663,0.454806,-0.026711
0.456198,0.400621,0.002839
0.528524,0.412294,0.009061
0.463243,0.476804,0.003970
0.509170,0.483150,0.007777
0.483817,0.519419,-0.002530
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.328590,0.654899,0.000000
0.353391,0.675161,-0.005009
0.390567,0.671463,-0.006132
0.415810,0.670224,-0.008327
0.432670,0.673859,-0.011039
0.421996,0.631876,0.000072
0.452440,0.616822,-0.009184
0.474069,0.612066,-0.018416
0.492538,0.609239,-0.025480
0.417323,0.620469,-0.005000
0.450562,0.606386,-0.013968
0.474082,0.603477,-0.022714
0.495019,0.601710,-0.029066
0.406775,0.612283,-0.011834
0.439617,0.597691,-0.021709
0.462921,0.593976,-0.028475
0.483358,0.591124,-0.032856
0.390686,0.605766,-0.019475
0.416046,0.592789,-0.028847
0.434350,0.587507,-0.033230
0.450704,0.584092,-0.036102
