X,Y,Z
0.493608,0.320153,-0.998835
0.514882,0.275337,-0.957396
0.528436,0.274069,-0.957337
0.536831,0.273616,-0.957397
0.475596,0.279904,-0.966652
0.462952,0.281160,-0.966628
0.451279,0.282540,-0.966996
0.555550,0.291285,-0.615861
0.439126,0.298618,-0.648394
0.522161,0.360531,-0.866650
0.468140,0.366509,-0.876013
0.661805,0.527256,-0.350756
0.338633,0.524370,-0.417198
0.740584,0.834391,-0.211386
0.243628,0.827657,-0.291558
0.686299,1.029228,-0.477929
0.329883,1.031715,-0.574579
0.681370,1.139726,-0.560496
0.329979,1.129177,-0.660777
0.657327,1.108369,-0.616515
0.376142,1.102781,-0.718022
0.655933,1.076826,-0.508567
0.377851,1.057753,-0.600550
0.610694,1.099426,-0.022945
0.399615,1.098200,0.024798
0.603095,1.554696,0.091291
0.391465,1.550013,0.080484
0.594877,1.958299,0.624251
0.403866,1.950894,0.466604
0.598621,2.014462,0.653276
0.404622,2.004320,0.491440
0.563060,2.096438,0.220570
0.428964,2.092129,0.003725
0.492037,0.347248,-0.031399
0.449025,0.287450,0.004986
0.535505,0.284655,0.004227
0.464187,0.371127,0.010584
0.521676,0.369634,0.010077
0.493700,0.422313,0.001349
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
