X,Y,Z
0.512640,0.462364,-0.549371
0.532624,0.431044,-0.505782
0.541318,0.432018,-0.505842
0.550287,0.433741,-0.505817
0.499013,0.429744,-0.511274
0.486600,0.430036,-0.511183
0.476551,0.431157,-0.511695
0.566609,0.446747,-0.191247
0.460248,0.443410,-0.216061
0.535377,0.503922,-0.435952
0.489238,0.504624,-0.442802
0.643213,0.640167,0.003111
0.372069,0.627955,-0.124185
0.718611,0.914609,0.034439
0.215467,0.835157,-0.511634
0.677549,1.115331,-0.122962
0.394363,0.655295,-1.063737
0.665393,1.195963,-0.158615
0.450211,0.625620,-1.181884
0.646264,1.167127,-0.180946
0.459688,0.602118,-1.131472
0.642137,1.146027,-0.135507
0.451436,0.611157,-1.055673
0.592280,1.145293,0.001508
0.389253,1.137679,0.000505
0.583152,1.565229,-0.041576
0.394240,1.550397,-0.026574
0.563787,1.957763,0.266957
0.382788,1.945685,0.162479
0.563719,2.007156,0.272629
0.374269,1.995987,0.171756
0.541554,2.081222,-0.124884
0.405344,2.068641,-0.267866
0.515248,0.474251,-0.026866
0.476770,0.425532,0.004512
0.550118,0.426853,0.009894
0.491421,0.503084,0.002490
0.536317,0.502379,0.005626
0.514080,0.540806,-0.004996
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.363990,0.656108,0.000000
0.381165,0.605366,-0.004286
0.416633,0.581657,-0.009551
0.451165,0.581926,-0.013945
0.473941,0.587701,-0.017369
0.424067,0.580622,-0.019803
0.460275,0.552779,-0.027233
0.481814,0.536536,-0.029738
0.500225,0.524033,-0.030776
0.432163,0.613456,-0.021546
0.476781,0.605560,-0.029151
0.506029,0.604543,-0.031058
0.529661,0.606739,-0.031995
0.437287,0.643206,-0.022167
0.466199,0.626151,-0.029531
0.455512,0.618565,-0.026154
0.442507,0.619278,-0.021593
0.441721,0.667105,-0.022958
0.463242,0.644102,-0.024964
0.454083,0.637234,-0.018649
0.443570,0.639674,-0.012849
