X,Y,Z
0.474736,0.391585,-0.713711
0.496460,0.346383,-0.641973
0.507447,0.347677,-0.641910
0.516344,0.349903,-0.641930
0.457183,0.347103,-0.646380
0.443206,0.348333,-0.646160
0.432331,0.349737,-0.646450
0.534231,0.372780,-0.298370
0.411511,0.374938,-0.324967
0.496854,0.444386,-0.593126
0.448762,0.444962,-0.588900
0.631781,0.653335,-0.121401
0.317533,0.652566,-0.281958
0.683491,0.989371,-0.133128
0.238444,0.966967,-0.798608
0.720835,1.296425,-0.310123
0.362907,0.629927,-1.453505
0.750558,1.377799,-0.359970
0.371768,0.536127,-1.600578
0.720778,1.384175,-0.397037
0.374004,0.515603,-1.555083
0.696844,1.354187,-0.339608
0.375466,0.546542,-1.456260
0.578320,1.259126,-0.016128
0.356635,1.268567,0.019021
0.564723,1.759158,-0.017098
0.369255,1.765626,-0.042914
0.557441,2.211966,0.481678
0.378212,2.208656,0.284591
0.562397,2.277032,0.501064
0.373470,2.269140,0.304267
0.530785,2.344012,0.043214
0.407753,2.349344,-0.221634
0.474598,0.390137,-0.034675
0.424824,0.346110,0.014872
0.520768,0.347256,0.017969
0.446883,0.438347,-0.006131
0.498985,0.437611,-0.004108
0.472959,0.478806,-0.018314
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.377829,0.586063,0.000000
0.410059,0.563949,0.000297
0.416051,0.534847,-0.002627
0.417862,0.515014,-0.009772
0.417070,0.498244,-0.016158
0.373831,0.481868,0.007394
0.389248,0.437557,-0.001531
0.395134,0.403759,-0.007539
0.396754,0.377472,-0.012247
0.368030,0.481634,-0.000298
0.411051,0.465464,-0.020502
0.416816,0.495563,-0.025934
0.406233,0.513780,-0.024631
0.368770,0.482144,-0.009240
0.413141,0.470018,-0.027489
0.416609,0.500963,-0.026588
0.405785,0.516909,-0.021201
0.374905,0.484560,-0.018568
0.414629,0.481092,-0.028187
0.417666,0.503515,-0.026325
0.408602,0.515938,-0.022412
