X,Y,Z
0.566105,0.452746,-0.761834
0.589059,0.407730,-0.722661
0.602391,0.407553,-0.722602
0.613864,0.408250,-0.722537
0.548866,0.409114,-0.723258
0.535890,0.409899,-0.723123
0.521914,0.411493,-0.723597
0.629228,0.422945,-0.374442
0.509519,0.426872,-0.371024
0.592052,0.502047,-0.629522
0.540036,0.503697,-0.629451
0.739689,0.669842,-0.113393
0.412187,0.650389,-0.228664
0.813658,0.984844,-0.025563
0.231822,0.884031,-0.621761
0.842556,1.297469,-0.311483
0.378903,0.846542,-1.364682
0.850806,1.392285,-0.378405
0.423818,0.869899,-1.516669
0.830978,1.371305,-0.437831
0.450728,0.819475,-1.494529
0.815667,1.342786,-0.346290
0.442340,0.812418,-1.371347
0.688127,1.285180,-0.013515
0.448536,1.287784,0.015941
0.676234,1.792770,0.043970
0.449506,1.793418,0.055127
0.666748,2.265208,0.511983
0.457895,2.256347,0.399882
0.669980,2.329141,0.527663
0.455291,2.316473,0.422333
0.638107,2.410250,0.031804
0.487550,2.405078,-0.131791
0.560510,0.475796,-0.031970
0.517786,0.413226,0.005069
0.606922,0.411532,0.003725
0.534096,0.499924,0.010675
0.589703,0.499565,0.009933
0.562094,0.547019,0.003156
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.347483,0.849656,0.000000
0.377333,0.805618,-0.005831
0.414433,0.776611,-0.014796
0.438167,0.753533,-0.023012
0.450598,0.728914,-0.031632
0.427785,0.816425,-0.025285
0.469197,0.844171,-0.036223
0.496728,0.856659,-0.041445
0.517896,0.868232,-0.044629
0.421680,0.858183,-0.028835
0.468313,0.877303,-0.042828
0.458999,0.863955,-0.042062
0.440336,0.855444,-0.038065
0.412423,0.893763,-0.031323
0.454784,0.906513,-0.040816
0.445353,0.893093,-0.032135
0.428080,0.886048,-0.023539
0.401976,0.923063,-0.034026
0.436822,0.931365,-0.036388
0.428219,0.919020,-0.026754
0.412745,0.913185,-0.018515
