X,Y,Z
0.534061,0.225397,-0.757166
0.556831,0.189453,-0.716019
0.569314,0.190607,-0.716089
0.578032,0.193058,-0.716000
0.516313,0.189208,-0.719239
0.503377,0.191181,-0.719266
0.489927,0.193665,-0.719725
0.596723,0.218603,-0.445230
0.476127,0.216315,-0.454500
0.559747,0.271788,-0.654950
0.507138,0.269495,-0.657551
0.692445,0.493794,-0.255536
0.381996,0.479822,-0.284026
0.755987,0.819642,-0.234722
0.313202,0.792520,-0.210782
0.690436,0.990744,-0.528199
0.343447,1.006584,-0.498709
0.667654,1.079292,-0.608494
0.356299,1.089620,-0.584150
0.636354,1.034396,-0.659179
0.388268,1.060750,-0.630192
0.637276,1.001549,-0.554461
0.389801,1.027678,-0.521489
0.618995,1.016424,-0.019099
0.432518,1.011508,0.020994
0.590975,1.492770,-0.002339
0.396346,1.472862,-0.008089
0.582623,1.885505,0.364568
0.402662,1.870742,0.204392
0.585767,1.941380,0.382825
0.403852,1.924638,0.211395
0.554365,2.013596,0.029514
0.420795,2.000593,-0.174141
0.530075,0.240777,-0.035605
0.483295,0.197334,0.017712
0.580918,0.199771,0.016893
0.501959,0.287549,-0.005320
0.554888,0.288971,-0.005828
0.526630,0.332047,-0.020138
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
