X,Y,Z
0.470227,0.319640,-0.741233
0.491125,0.280581,-0.694365
0.500362,0.280751,-0.694321
0.511162,0.281040,-0.693979
0.452958,0.281356,-0.706196
0.438448,0.281613,-0.706190
0.426617,0.282231,-0.706675
0.530227,0.295081,-0.366344
0.407044,0.295411,-0.412014
0.492673,0.362093,-0.616876
0.443530,0.364959,-0.630268
0.614965,0.508304,-0.166234
0.313130,0.514036,-0.249830
0.713487,0.785383,-0.405777
0.205188,0.836731,-0.509963
0.532982,0.788362,-0.936500
0.401312,0.827238,-0.995627
0.485629,0.791277,-1.055917
0.460674,0.850751,-1.108272
0.471872,0.734992,-1.021598
0.459565,0.787285,-1.077416
0.478691,0.725304,-0.934599
0.444765,0.778469,-0.985678
0.556852,1.032203,0.000264
0.352974,1.036788,0.002122
0.548295,1.524400,0.120132
0.336361,1.522086,0.039512
0.540332,1.923646,0.568438
0.335810,1.918700,0.340398
0.544124,1.977940,0.590675
0.328416,1.971949,0.356740
0.511805,2.064193,0.182238
0.366809,2.058639,-0.103958
0.470838,0.333291,-0.031804
0.427641,0.274191,0.006931
0.514475,0.279372,0.011502
0.441634,0.365509,0.003000
0.495577,0.367309,0.005720
0.467368,0.413469,-0.007536
0.567297,0.835999,-0.000000
0.540279,0.766032,0.002977
0.505465,0.712063,-0.005249
0.475081,0.674183,-0.014867
0.459763,0.636477,-0.023164
0.481285,0.754364,-0.020304
0.431973,0.722316,-0.036256
0.447864,0.727036,-0.043297
0.470897,0.738270,-0.044498
0.471363,0.800593,-0.027432
0.423694,0.758603,-0.035667
0.437861,0.759658,-0.033515
0.459571,0.769369,-0.032297
0.463403,0.842975,-0.033777
0.422190,0.797392,-0.036171
0.434760,0.798988,-0.024962
0.454296,0.809199,-0.018644
0.457183,0.879470,-0.039986
0.421159,0.843764,-0.037474
0.431663,0.842311,-0.026097
0.447197,0.850947,-0.018448
0.518586,0.833627,-0.000000
0.504667,0.797261,-0.028035
0.479757,0.750412,-0.056585
0.460202,0.695971,-0.080159
0.454452,0.656392,-0.105790
0.470972,0.848397,-0.086006
0.455774,0.833874,-0.121537
0.453795,0.798322,-0.144140
0.455257,0.777153,-0.158250
0.478403,0.858172,-0.083692
0.446547,0.814224,-0.111456
0.430040,0.779818,-0.119889
0.423548,0.765342,-0.129267
0.490997,0.860729,-0.080100
0.458667,0.811519,-0.106596
0.438567,0.781812,-0.108233
0.428879,0.770710,-0.109882
0.506415,0.860211,-0.077853
0.475621,0.813455,-0.097751
0.449938,0.791691,-0.097349
0.435158,0.783983,-0.097616
