X,Y,Z
0.497608,0.310973,-0.570091
0.515801,0.269913,-0.523727
0.527745,0.269168,-0.523434
0.536616,0.269338,-0.522922
0.479877,0.274350,-0.518857
0.467648,0.276404,-0.518984
0.455077,0.278923,-0.519112
0.554348,0.290002,-0.235022
0.440500,0.298258,-0.210415
0.521730,0.355788,-0.467940
0.474286,0.359543,-0.462335
0.639380,0.506945,-0.115529
0.352301,0.512562,-0.067303
0.797232,0.721662,-0.474741
0.163350,0.758861,-0.550949
0.715170,0.505730,-0.920895
0.233886,0.493878,-1.183325
0.681708,0.431402,-1.004730
0.273878,0.414523,-1.298895
0.660323,0.406812,-0.923770
0.293915,0.383024,-1.225228
0.654577,0.432978,-0.899378
0.292899,0.415585,-1.174150
0.592271,1.012579,-0.008153
0.394591,1.010713,0.010464
0.597897,1.488365,0.112357
0.389793,1.484715,0.143582
0.592098,1.877153,0.510473
0.384620,1.877615,0.428017
0.597501,1.924583,0.529513
0.376243,1.927413,0.448613
0.565084,2.015908,0.158882
0.416296,2.011887,0.025372
0.496796,0.329749,-0.030908
0.455020,0.276086,0.008041
0.539179,0.275392,0.008257
0.469482,0.359011,0.005657
0.524912,0.357704,0.005795
0.497325,0.408225,-0.006385
0.715526,0.565742,-0.000000
0.672067,0.544059,-0.005923
0.634738,0.501361,-0.015654
0.600452,0.488935,-0.028415
0.566838,0.487415,-0.041321
0.664286,0.406762,0.001411
0.637806,0.353541,-0.021004
0.609415,0.345382,-0.040966
0.586058,0.353163,-0.053041
0.682503,0.402044,-0.008756
0.649917,0.341888,-0.031261
0.616243,0.342177,-0.048250
0.589600,0.358304,-0.057084
0.700313,0.409402,-0.022077
0.668098,0.352229,-0.042107
0.631238,0.351301,-0.053233
0.601697,0.362605,-0.057555
0.713719,0.429062,-0.036174
0.679632,0.392811,-0.050808
0.650837,0.384649,-0.056930
0.627073,0.383339,-0.059308
0.245232,0.546147,0.000000
0.284897,0.530561,-0.008959
0.322768,0.496787,-0.018801
0.353445,0.481941,-0.030886
0.381865,0.473863,-0.042725
0.302091,0.389170,-0.009959
0.317513,0.326514,-0.030067
0.343634,0.316180,-0.045887
0.367463,0.322922,-0.055348
0.281543,0.384366,-0.017965
0.294308,0.310913,-0.038285
0.326179,0.302705,-0.052678
0.353310,0.317517,-0.060514
0.261738,0.392241,-0.028084
0.270871,0.318466,-0.047486
0.304298,0.306453,-0.058321
0.334483,0.314992,-0.062987
0.243331,0.412537,-0.039209
0.258965,0.363856,-0.056615
0.286020,0.347401,-0.064742
0.312411,0.346577,-0.068125
