X,Y,Z
0.497049,0.311966,-0.690681
0.516189,0.271068,-0.648201
0.527840,0.270572,-0.648281
0.536250,0.270670,-0.647955
0.479750,0.273230,-0.652283
0.467627,0.274665,-0.652086
0.455135,0.276562,-0.652450
0.556091,0.289427,-0.341019
0.440604,0.294284,-0.349351
0.520878,0.354275,-0.576266
0.473168,0.357841,-0.579320
0.646902,0.513861,-0.205188
0.354039,0.502067,-0.176851
0.711789,0.804863,-0.485590
0.258739,0.809847,-0.516135
0.636656,0.727243,-1.082748
0.349895,0.736146,-1.149545
0.627787,0.704815,-1.209396
0.376837,0.707157,-1.266367
0.624912,0.658375,-1.196397
0.372027,0.656482,-1.254718
0.619171,0.660979,-1.092794
0.371974,0.663084,-1.155885
0.585344,1.007341,-0.004985
0.384200,1.032905,0.007286
0.581865,1.462459,0.134654
0.379034,1.453423,0.094991
0.567724,1.842779,0.596964
0.374998,1.834809,0.423569
0.571670,1.892880,0.618450
0.366791,1.883039,0.444266
0.537558,1.974297,0.208190
0.406342,1.970049,-0.011266
0.494982,0.336645,-0.030931
0.453283,0.280717,0.007516
0.538344,0.279458,0.006922
0.468652,0.364474,0.006904
0.523325,0.362759,0.006352
0.496017,0.413823,-0.004058
0.655324,0.819175,0.000001
0.614276,0.794960,-0.021089
0.589514,0.753025,-0.043836
0.586491,0.707861,-0.061667
0.597075,0.669410,-0.080270
0.605892,0.774636,-0.074075
0.606439,0.685966,-0.100924
0.611311,0.631030,-0.113264
0.615072,0.587724,-0.119510
0.633498,0.773637,-0.073619
0.634038,0.678510,-0.100591
0.632942,0.612343,-0.109310
0.630977,0.564281,-0.114853
0.662234,0.766521,-0.071432
0.655071,0.678733,-0.091366
0.648811,0.614106,-0.095733
0.644102,0.567342,-0.098014
0.687009,0.754448,-0.069641
0.677232,0.687476,-0.083300
0.669271,0.639408,-0.086401
0.663256,0.602917,-0.088305
0.338784,0.758819,0.000000
0.391230,0.744873,-0.021407
0.425621,0.701156,-0.037025
0.422569,0.649737,-0.047729
0.407521,0.609542,-0.058833
0.403488,0.683264,-0.060817
0.406190,0.595178,-0.081975
0.406460,0.545650,-0.089755
0.406371,0.508351,-0.093100
0.365685,0.670674,-0.057865
0.374118,0.579478,-0.078255
0.382595,0.525427,-0.082601
0.388823,0.489482,-0.084479
0.334361,0.660908,-0.054294
0.342181,0.578321,-0.069931
0.354706,0.531854,-0.072340
0.364984,0.500044,-0.072676
0.310187,0.652253,-0.051542
0.320999,0.586374,-0.063856
0.334232,0.550937,-0.066429
0.344945,0.526798,-0.066930
