X,Y,Z
0.467861,0.386240,-0.901664
0.491213,0.339622,-0.842939
0.500515,0.340113,-0.842877
0.509383,0.341282,-0.842817
0.449776,0.340009,-0.854090
0.433877,0.340549,-0.854159
0.420295,0.341146,-0.854673
0.526831,0.357265,-0.440512
0.393197,0.357007,-0.477178
0.493180,0.433522,-0.753352
0.436964,0.436358,-0.765970
0.632309,0.624382,-0.160252
0.286260,0.608237,-0.352843
0.725509,0.969024,-0.076909
0.177652,0.953418,-0.812806
0.747070,1.273330,-0.331929
0.398694,0.708032,-1.454350
0.769292,1.368938,-0.392948
0.433487,0.625756,-1.607556
0.744149,1.367319,-0.456327
0.429834,0.578841,-1.556506
0.721896,1.335750,-0.369900
0.427422,0.602157,-1.447856
0.588885,1.267913,0.012734
0.334108,1.274435,-0.010314
0.578943,1.817755,0.047637
0.346316,1.821617,-0.049119
0.568029,2.318748,0.561604
0.345548,2.321797,0.281781
0.569793,2.388571,0.581363
0.339390,2.387952,0.298157
0.543879,2.471318,0.072652
0.371947,2.475892,-0.292494
0.455165,0.414638,-0.034843
0.408637,0.344020,0.005427
0.503678,0.354925,0.012354
0.424505,0.447148,0.003420
0.480564,0.450724,0.007394
0.450129,0.496926,-0.004858
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.395100,0.686311,-0.000000
0.379090,0.635805,0.003230
0.381293,0.585596,0.002323
0.388076,0.546104,0.000805
0.385006,0.520636,-0.001117
0.411668,0.566984,-0.007785
0.431991,0.521897,-0.013304
0.443349,0.494579,-0.015165
0.452120,0.474023,-0.016126
0.433534,0.582027,-0.011403
0.455007,0.547036,-0.015512
0.446966,0.560751,-0.011064
0.436527,0.577237,-0.006322
0.451815,0.604734,-0.014035
0.467114,0.575378,-0.016743
0.459171,0.586764,-0.009299
0.450631,0.601112,-0.003366
0.466314,0.629397,-0.016140
0.473512,0.606376,-0.015624
0.464932,0.615397,-0.008219
0.458666,0.627441,-0.002013
