X,Y,Z
0.469842,0.435104,-0.946478
0.488144,0.401317,-0.898338
0.499725,0.401697,-0.898322
0.507499,0.402530,-0.898341
0.452855,0.400455,-0.911053
0.441654,0.400335,-0.911121
0.430352,0.401002,-0.911458
0.522241,0.417455,-0.543352
0.416452,0.416830,-0.594936
0.493236,0.474318,-0.811613
0.446010,0.474786,-0.825912
0.612529,0.626290,-0.288553
0.327857,0.622495,-0.355628
0.680272,0.879160,-0.167108
0.235175,0.883556,-0.226440
0.610064,1.068772,-0.484320
0.310084,1.064116,-0.500804
0.603516,1.149752,-0.575340
0.304480,1.138835,-0.589839
0.576060,1.115240,-0.641043
0.352007,1.111675,-0.647814
0.572586,1.076639,-0.519755
0.350582,1.074686,-0.528110
0.554670,1.161909,-0.012847
0.362902,1.159811,0.014860
0.543160,1.597039,0.076089
0.352803,1.589525,0.022509
0.527906,1.984748,0.557292
0.347798,1.982020,0.354806
0.528288,2.036664,0.581284
0.347136,2.034402,0.372993
0.498796,2.110068,0.156697
0.364169,2.106806,-0.106203
0.471703,0.455540,-0.026800
0.435666,0.403532,0.004021
0.508848,0.406574,0.007248
0.446345,0.479084,0.005295
0.492548,0.481134,0.007324
0.468991,0.519949,-0.001829
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
