X,Y,Z
0.462952,0.393018,-0.491108
0.485136,0.356817,-0.441032
0.494945,0.357106,-0.440902
0.502336,0.358148,-0.440327
0.447398,0.357451,-0.443919
0.433831,0.357725,-0.443964
0.422824,0.357800,-0.444417
0.522849,0.373254,-0.133162
0.406029,0.373367,-0.142522
0.485821,0.432635,-0.379449
0.439490,0.434301,-0.382989
0.603931,0.590077,0.005702
0.320888,0.584875,-0.051093
0.731959,0.863369,-0.423925
0.175790,0.863441,-0.504463
0.557734,0.623795,-1.019609
0.331519,0.633953,-1.054942
0.521215,0.577699,-1.138557
0.378722,0.592319,-1.164299
0.517201,0.554134,-1.058616
0.388568,0.564678,-1.112664
0.519325,0.567073,-1.020216
0.386364,0.578893,-1.042194
0.557578,1.048904,0.011328
0.347777,1.096004,-0.009109
0.563620,1.518570,0.067057
0.350001,1.515070,0.028449
0.564314,1.895307,0.437030
0.361750,1.901314,0.230039
0.570151,1.942499,0.449627
0.354964,1.951218,0.238011
0.542675,2.029463,0.040596
0.392613,2.026935,-0.158791
0.458758,0.412919,-0.028837
0.420469,0.363616,0.009846
0.499117,0.362664,0.008415
0.436064,0.442190,0.003421
0.484675,0.440805,0.002431
0.460445,0.484500,-0.008451
0.576734,0.637060,-0.000000
0.562778,0.613920,0.006853
0.541063,0.588213,0.007774
0.525292,0.575269,0.005866
0.515895,0.570046,0.004070
0.519213,0.572804,0.008450
0.503177,0.559344,0.001715
0.513850,0.564983,-0.004852
0.525437,0.574031,-0.008080
0.512832,0.570104,0.002477
0.500875,0.556964,0.000135
0.511690,0.563307,-0.002049
0.521702,0.572652,-0.003537
0.510916,0.570344,-0.003716
0.500858,0.558920,-0.004002
0.511574,0.563982,-0.001959
0.520891,0.570731,-0.001187
0.512511,0.570701,-0.009770
0.504212,0.560831,-0.007626
0.511711,0.567368,-0.002392
0.518582,0.575376,0.001474
0.321780,0.610868,-0.000000
0.331219,0.564302,0.006179
0.356054,0.537589,0.006223
0.378422,0.540637,0.003440
0.392811,0.557778,0.001472
0.373265,0.515708,0.011211
0.394192,0.525145,0.005314
0.387334,0.541065,-0.001419
0.376092,0.545865,-0.005566
0.387664,0.531354,0.003742
0.404363,0.544308,0.002436
0.396030,0.558766,-0.000930
0.385410,0.561698,-0.003465
0.399501,0.553276,-0.004140
0.411959,0.565686,-0.003850
0.402144,0.576967,-0.002811
0.391200,0.578167,-0.002547
0.408255,0.578329,-0.012373
0.414744,0.589839,-0.009527
0.403864,0.598643,-0.005009
0.393547,0.600454,-0.001463
