X,Y,Z
0.469445,0.426091,-0.567882
0.487903,0.392865,-0.530285
0.498892,0.391899,-0.530387
0.505295,0.392011,-0.530080
0.455171,0.394506,-0.525737
0.445614,0.394497,-0.525584
0.434894,0.395114,-0.525904
0.522411,0.401679,-0.257020
0.422950,0.405807,-0.230538
0.489986,0.458284,-0.467626
0.450496,0.462362,-0.461748
0.598295,0.586727,-0.115543
0.345967,0.591536,-0.043637
0.709520,0.835530,-0.406015
0.238770,0.843470,-0.400764
0.585847,0.702571,-0.901940
0.356355,0.688135,-0.937967
0.553415,0.663531,-0.997235
0.396820,0.659962,-1.037133
0.547011,0.634601,-0.956684
0.404734,0.630329,-1.001076
0.549444,0.645324,-0.888978
0.401869,0.636219,-0.931222
0.558963,1.020402,-0.033808
0.383277,1.012254,0.035740
0.557836,1.415827,-0.021547
0.379096,1.405649,0.080103
0.545379,1.753322,0.291090
0.381145,1.747350,0.288612
0.549271,1.794497,0.300114
0.373648,1.790727,0.300156
0.525278,1.869233,-0.062700
0.406200,1.863539,-0.080931
0.470654,0.437345,-0.025403
0.434596,0.392521,0.005621
0.503923,0.388988,0.005548
0.450347,0.462072,0.005823
0.494542,0.458591,0.005713
0.473754,0.499305,-0.002563
0.590986,0.693261,-0.000000
0.590264,0.656704,0.002466
0.575900,0.629045,0.002027
0.559586,0.620238,0.000737
0.547165,0.622570,-0.000462
0.551602,0.622499,-0.000986
0.536553,0.609129,-0.003909
0.539068,0.615021,-0.006045
0.543287,0.620684,-0.007002
0.539560,0.639825,-0.004194
0.519767,0.618098,-0.005303
0.524464,0.623311,-0.004013
0.531932,0.632949,-0.002823
0.531371,0.660006,-0.007025
0.510721,0.638461,-0.007144
0.516921,0.640800,-0.003430
0.525476,0.647266,-0.001066
0.526962,0.680113,-0.009559
0.510150,0.661620,-0.008439
0.513987,0.660560,-0.003442
0.520217,0.664572,0.000412
0.358138,0.673383,-0.000000
0.363872,0.632728,0.005423
0.384249,0.611607,0.006301
0.404390,0.611767,0.004991
0.418221,0.620736,0.004057
0.404126,0.598814,0.007425
0.420232,0.596572,0.005061
0.418010,0.605867,0.002576
0.411900,0.612579,0.001319
0.415476,0.615640,0.001580
0.435491,0.608000,0.001680
0.430697,0.615679,0.001564
0.420940,0.622089,0.001852
0.423066,0.636819,-0.004272
0.443833,0.627572,-0.004223
0.436983,0.634019,-0.001481
0.426976,0.639769,0.000445
0.425796,0.659991,-0.010000
0.438920,0.652248,-0.008883
0.431970,0.655495,-0.004136
0.423087,0.659856,-0.000150
