X,Y,Z
0.534619,0.355417,-0.906018
0.554184,0.316643,-0.867634
0.563140,0.317874,-0.867712
0.573634,0.320050,-0.867414
0.517523,0.317371,-0.863855
0.505094,0.318688,-0.863760
0.494064,0.320652,-0.864009
0.587636,0.341752,-0.546344
0.476662,0.339891,-0.524312
0.554540,0.399805,-0.785038
0.510779,0.397360,-0.779241
0.676524,0.585013,-0.354627
0.393802,0.574818,-0.252854
0.726298,0.954621,-0.620531
0.293338,0.928144,-0.588031
0.561962,0.829447,-1.231446
0.416312,0.725886,-1.322216
0.511947,0.809703,-1.351485
0.455473,0.694209,-1.445185
0.515118,0.742267,-1.313709
0.465691,0.652019,-1.408044
0.527245,0.743462,-1.221553
0.459247,0.661480,-1.317979
0.614636,1.065346,-0.032532
0.423696,1.071939,0.034429
0.617461,1.532000,0.091303
0.410563,1.530659,0.189502
0.614012,1.899272,0.573496
0.422330,1.896007,0.595971
0.619490,1.949891,0.596879
0.416654,1.946816,0.624806
0.590842,2.029053,0.177864
0.452046,2.025902,0.187189
0.527184,0.360755,-0.031631
0.485450,0.318841,0.014926
0.572330,0.322710,0.014511
0.501904,0.401789,-0.004143
0.548934,0.403301,-0.004382
0.523650,0.441458,-0.016408
0.562509,0.809630,-0.000000
0.532297,0.766583,-0.000688
0.484347,0.741574,-0.011674
0.443297,0.749573,-0.022508
0.412978,0.762420,-0.033805
0.505020,0.720547,-0.034764
0.442012,0.734901,-0.054307
0.455023,0.746538,-0.062903
0.475677,0.745386,-0.066126
0.512966,0.761209,-0.042281
0.440993,0.772970,-0.057949
0.457486,0.780098,-0.057823
0.479711,0.776899,-0.057714
0.516837,0.801189,-0.048289
0.447909,0.810058,-0.060470
0.464437,0.813240,-0.049866
0.485690,0.808403,-0.042379
0.517080,0.839985,-0.053521
0.464852,0.838823,-0.061637
0.477726,0.838497,-0.052463
0.496437,0.835819,-0.045235
0.427609,0.740695,-0.000000
0.470664,0.727914,-0.008891
0.506283,0.704382,-0.017652
0.534931,0.681656,-0.025708
0.560418,0.658620,-0.035138
0.498004,0.705008,-0.034903
0.516440,0.666231,-0.058386
0.521409,0.637502,-0.073984
0.521448,0.612246,-0.083526
0.477881,0.704419,-0.041521
0.492974,0.663532,-0.061514
0.499322,0.626844,-0.073531
0.499570,0.595542,-0.084105
0.452864,0.705481,-0.048439
0.463828,0.674010,-0.068958
0.470532,0.642262,-0.079549
0.474220,0.612538,-0.088039
0.425914,0.707506,-0.055286
0.421844,0.686425,-0.075574
0.421205,0.669747,-0.084800
0.419427,0.651147,-0.091647
