X,Y,Z
0.499939,0.395353,-0.560034
0.520170,0.355153,-0.522829
0.529893,0.355444,-0.522907
0.538325,0.354745,-0.522469
0.483963,0.354637,-0.515320
0.471612,0.354277,-0.515137
0.460875,0.353631,-0.515477
0.555143,0.371726,-0.263374
0.443647,0.371194,-0.225103
0.521444,0.437976,-0.466918
0.476862,0.438065,-0.456717
0.639052,0.596589,-0.144476
0.364189,0.595753,-0.055219
0.720517,0.959935,-0.503579
0.276013,0.961412,-0.397953
0.622158,0.728053,-1.068179
0.362819,0.690136,-1.047462
0.600677,0.664125,-1.158764
0.374542,0.630297,-1.145323
0.595477,0.624932,-1.100443
0.379647,0.596823,-1.101476
0.593712,0.644062,-1.049186
0.384289,0.612636,-1.040790
0.600727,1.072476,-0.022336
0.404558,1.116761,0.024393
0.606959,1.518646,-0.019273
0.413879,1.523224,0.073791
0.610953,1.884908,0.305178
0.428803,1.890772,0.319602
0.618582,1.929890,0.316185
0.422409,1.937769,0.334340
0.589185,2.010425,-0.047417
0.458012,2.004864,-0.048127
0.492852,0.395071,-0.030902
0.451951,0.350621,0.013185
0.537486,0.353035,0.011503
0.470005,0.433436,-0.001400
0.515043,0.434470,-0.002412
0.491485,0.471293,-0.010951
0.619637,0.712073,-0.000000
0.627657,0.663958,0.000877
0.625734,0.604264,-0.002802
0.625586,0.558483,-0.007286
0.629235,0.525296,-0.011776
0.608972,0.592221,-0.013128
0.571692,0.559588,-0.022918
0.573708,0.579896,-0.027458
0.586718,0.597079,-0.028849
0.593720,0.613993,-0.017702
0.556320,0.582025,-0.023711
0.560002,0.600920,-0.022123
0.572576,0.614336,-0.021222
0.577742,0.638034,-0.021954
0.545290,0.607351,-0.026776
0.550590,0.624079,-0.019418
0.562498,0.638020,-0.014561
0.561777,0.662643,-0.025961
0.538344,0.635428,-0.028752
0.544859,0.647652,-0.021794
0.555117,0.660301,-0.016107
0.340096,0.703383,-0.000000
0.325579,0.653054,-0.002623
0.321401,0.590844,-0.007698
0.319961,0.545403,-0.013613
0.313890,0.511584,-0.017077
0.341706,0.581596,-0.009364
0.383322,0.543193,-0.022329
0.377317,0.560464,-0.028276
0.363888,0.577663,-0.029723
0.361517,0.601700,-0.014257
0.399867,0.559038,-0.022576
0.392502,0.575621,-0.022100
0.379203,0.593454,-0.020868
0.381487,0.621826,-0.019883
0.414298,0.581310,-0.024587
0.406636,0.595829,-0.016672
0.394048,0.612101,-0.011034
0.400249,0.641806,-0.025968
0.424626,0.603803,-0.025519
0.417253,0.617562,-0.016596
0.406570,0.632593,-0.010119
