X,Y,Z
0.514544,0.335323,-0.524231
0.530973,0.298254,-0.475570
0.541735,0.298820,-0.475707
0.549330,0.299499,-0.475393
0.497682,0.298361,-0.473561
0.486705,0.299251,-0.473463
0.475003,0.301280,-0.473929
0.564752,0.318805,-0.182503
0.462796,0.322969,-0.162560
0.536336,0.376555,-0.421334
0.492136,0.377956,-0.417277
0.656468,0.528390,-0.072493
0.381952,0.505792,-0.039541
0.746446,0.782532,-0.195855
0.245599,0.715635,-0.447594
0.643389,0.831252,-0.530985
0.333532,0.453941,-1.074098
0.614938,0.870925,-0.613904
0.348185,0.375930,-1.203837
0.605472,0.826004,-0.598610
0.369392,0.362039,-1.162426
0.612064,0.813271,-0.531088
0.372295,0.385710,-1.073814
0.584591,1.017157,-0.023451
0.400076,1.013202,0.025557
0.588335,1.413862,0.057080
0.408103,1.405028,0.174576
0.567667,1.772464,0.458117
0.386777,1.772631,0.538853
0.569801,1.816839,0.478239
0.382593,1.821590,0.565723
0.541387,1.896944,0.109631
0.404804,1.892177,0.169839
0.509488,0.358045,-0.028500
0.474481,0.302342,0.006781
0.552286,0.308495,0.005997
0.485208,0.381453,0.006136
0.532366,0.385612,0.005640
0.506781,0.424351,-0.002349
0.658344,0.826259,-0.000000
0.628832,0.788217,-0.013870
0.588362,0.782975,-0.026674
0.558321,0.805964,-0.034875
0.543475,0.836697,-0.040623
0.615389,0.807994,-0.050512
0.560902,0.832887,-0.069409
0.566428,0.817253,-0.072792
0.583432,0.809732,-0.070106
0.627366,0.843675,-0.047445
0.564646,0.862890,-0.062336
0.572202,0.844431,-0.058811
0.592890,0.836474,-0.054155
0.631957,0.874180,-0.043415
0.574915,0.884325,-0.049522
0.581543,0.868083,-0.039078
0.598293,0.862432,-0.031807
0.631802,0.899055,-0.040268
0.585450,0.901731,-0.041126
0.592156,0.887571,-0.033849
0.607103,0.883837,-0.029248
0.344081,0.479955,0.000000
0.357318,0.440077,0.007471
0.366978,0.399627,0.005694
0.378322,0.374618,0.000421
0.392746,0.361976,-0.005081
0.353118,0.361090,-0.000115
0.368070,0.321559,-0.007157
0.380230,0.295615,-0.011404
0.389461,0.277039,-0.014307
0.353734,0.366415,-0.009713
0.398425,0.346961,-0.020318
0.413330,0.369585,-0.022095
0.414410,0.389431,-0.020768
0.360552,0.381020,-0.018628
0.402966,0.369185,-0.026171
0.412953,0.387324,-0.022392
0.410977,0.402755,-0.018122
0.369398,0.400425,-0.027279
0.403156,0.395212,-0.028611
0.410626,0.408683,-0.023127
0.409102,0.419900,-0.018270
