X,Y,Z
0.481930,0.391041,-0.795169
0.504135,0.345043,-0.737327
0.513097,0.346603,-0.737352
0.523870,0.349147,-0.737204
0.464717,0.344120,-0.743993
0.449567,0.344576,-0.744024
0.437214,0.345891,-0.744388
0.537774,0.373528,-0.389211
0.413838,0.370868,-0.408819
0.503345,0.444560,-0.670668
0.453817,0.442226,-0.676438
0.629688,0.654870,-0.178998
0.314748,0.640884,-0.339851
0.683618,0.996205,-0.142223
0.246384,0.989003,-0.801067
0.705011,1.319079,-0.340414
0.423854,0.698698,-1.405718
0.731251,1.408971,-0.391272
0.448334,0.621177,-1.542489
0.706038,1.419480,-0.437825
0.441305,0.593479,-1.500360
0.682957,1.386590,-0.370401
0.439726,0.614395,-1.402797
0.583583,1.256257,-0.005314
0.360855,1.265923,0.007827
0.577456,1.751568,0.016896
0.374878,1.758793,-0.045352
0.571590,2.199867,0.520619
0.387813,2.200725,0.292356
0.576040,2.263242,0.541329
0.382910,2.261762,0.312339
0.551677,2.334138,0.094550
0.419712,2.336591,-0.203719
0.469820,0.379612,-0.034903
0.425688,0.340098,0.019937
0.520593,0.346137,0.017189
0.443430,0.427706,-0.006464
0.495629,0.430149,-0.008405
0.467110,0.470003,-0.023269
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.422757,0.696567,-0.000000
0.410033,0.646315,0.001928
0.417469,0.595433,-0.002953
0.438136,0.564459,-0.008925
0.458071,0.550782,-0.014703
0.415173,0.578221,-0.014114
0.431382,0.517866,-0.023403
0.443708,0.485215,-0.027387
0.453850,0.457859,-0.029955
0.436300,0.591756,-0.021109
0.466360,0.548859,-0.033734
0.462185,0.570379,-0.032831
0.451655,0.588570,-0.029411
0.457810,0.609590,-0.026923
0.480221,0.574346,-0.033672
0.475115,0.592507,-0.023617
0.466160,0.606606,-0.015271
0.476589,0.628574,-0.032890
0.490789,0.597743,-0.031167
0.485868,0.612114,-0.019564
0.479798,0.624007,-0.010801
