X,Y,Z
0.488090,0.381351,-0.773829
0.507498,0.338965,-0.716013
0.516844,0.341199,-0.716139
0.529636,0.343990,-0.716063
0.469089,0.337290,-0.726080
0.453533,0.338637,-0.725994
0.440267,0.341007,-0.726258
0.543331,0.368388,-0.377833
0.417868,0.366268,-0.417235
0.508181,0.435641,-0.652616
0.459348,0.429913,-0.663871
0.635695,0.651842,-0.175129
0.320961,0.631768,-0.330153
0.684856,0.992820,-0.138146
0.253797,1.006769,-0.735917
0.698586,1.286997,-0.441460
0.358689,0.785297,-1.436736
0.728837,1.382837,-0.503649
0.379565,0.710617,-1.578148
0.705234,1.380325,-0.553367
0.379619,0.670484,-1.549013
0.684498,1.345804,-0.473586
0.379467,0.688164,-1.439785
0.590245,1.238854,0.013568
0.366761,1.247157,-0.011373
0.576709,1.722421,0.014132
0.364520,1.730228,-0.049831
0.568829,2.169415,0.476564
0.379377,2.164805,0.251090
0.572481,2.232220,0.493456
0.375790,2.221320,0.266586
0.548089,2.299315,0.054332
0.410207,2.300677,-0.240182
0.480207,0.382783,-0.034377
0.433794,0.341300,0.016084
0.528127,0.349582,0.018052
0.451054,0.429517,-0.006562
0.502709,0.432774,-0.005407
0.474483,0.473330,-0.019950
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.377298,0.749192,0.000000
0.398760,0.697523,-0.005309
0.411457,0.646828,-0.012683
0.419450,0.616032,-0.021432
0.427028,0.606022,-0.030612
0.359218,0.610322,-0.016172
0.373438,0.581709,-0.033381
0.387844,0.558572,-0.046221
0.401511,0.541207,-0.054883
0.349773,0.631335,-0.023437
0.390645,0.614382,-0.041729
0.408810,0.626866,-0.047433
0.415958,0.639375,-0.050321
0.347622,0.661799,-0.031453
0.399767,0.656365,-0.051053
0.408455,0.679162,-0.047913
0.404779,0.696676,-0.043120
0.349356,0.698074,-0.040136
0.390541,0.689973,-0.053302
0.398555,0.708671,-0.049617
0.395941,0.725008,-0.045255
