X,Y,Z
0.458033,0.494708,-0.488749
0.476858,0.460877,-0.441972
0.484644,0.462122,-0.441857
0.491895,0.463590,-0.441949
0.444825,0.460102,-0.445722
0.431207,0.460971,-0.445653
0.420337,0.461901,-0.446077
0.507251,0.480051,-0.160450
0.401416,0.478981,-0.172170
0.478484,0.534799,-0.389319
0.434888,0.532982,-0.393655
0.585504,0.691613,-0.024275
0.311738,0.673908,-0.146544
0.655733,0.971394,-0.020513
0.157492,0.902179,-0.581752
0.672523,1.233832,-0.183042
0.330650,0.695831,-1.061654
0.684370,1.317422,-0.229507
0.381989,0.663760,-1.174293
0.663600,1.312795,-0.261494
0.396224,0.641799,-1.144665
0.648729,1.288493,-0.206331
0.390029,0.653231,-1.056234
0.538271,1.212206,0.006046
0.337741,1.211000,-0.003857
0.528677,1.646043,-0.009373
0.337377,1.635758,-0.051740
0.520714,2.048669,0.312893
0.340378,2.026922,0.155394
0.522126,2.104129,0.321172
0.332703,2.080133,0.167067
0.500513,2.171008,-0.066016
0.369437,2.151943,-0.266364
0.452510,0.518595,-0.025939
0.417397,0.468341,0.003873
0.488912,0.470815,0.005197
0.429999,0.539960,0.006835
0.475328,0.540725,0.007520
0.452284,0.578585,0.000179
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.311979,0.673017,0.000000
0.331452,0.639472,-0.001932
0.365223,0.628214,-0.005464
0.390867,0.642232,-0.010684
0.406604,0.662069,-0.015152
0.385763,0.605623,-0.005586
0.429260,0.603713,-0.014374
0.450858,0.611334,-0.019285
0.465608,0.618744,-0.021293
0.390954,0.624713,-0.010081
0.432186,0.617794,-0.017052
0.452577,0.622547,-0.019886
0.465703,0.628266,-0.020818
0.391710,0.651719,-0.015011
0.411830,0.674597,-0.022556
0.398465,0.682509,-0.022034
0.384497,0.682663,-0.019331
0.389084,0.681953,-0.020409
0.402258,0.698760,-0.022443
0.389511,0.701298,-0.018018
0.376975,0.698994,-0.013477
