X,Y,Z
0.458065,0.494658,-0.518756
0.476793,0.460826,-0.477221
0.484643,0.462075,-0.477132
0.491851,0.463583,-0.477156
0.444869,0.459980,-0.482854
0.431232,0.460843,-0.482758
0.420340,0.461711,-0.483184
0.507014,0.480041,-0.198209
0.401412,0.478871,-0.220045
0.478393,0.534569,-0.416926
0.434586,0.532962,-0.423934
0.585815,0.691198,-0.043271
0.309005,0.673809,-0.175408
0.654566,0.968936,-0.006728
0.166250,0.916599,-0.581781
0.671274,1.224952,-0.172121
0.340799,0.791078,-1.112091
0.683138,1.309011,-0.214734
0.386877,0.775824,-1.225470
0.668729,1.302754,-0.258765
0.400957,0.742241,-1.179250
0.653920,1.277474,-0.198515
0.393021,0.748630,-1.104741
0.538235,1.209902,0.010849
0.339533,1.208554,-0.008865
0.526686,1.639974,0.031078
0.335398,1.630231,-0.051952
0.517073,2.040292,0.389479
0.337102,2.024441,0.171314
0.518179,2.095173,0.399944
0.329124,2.075740,0.184622
0.497162,2.161189,0.010570
0.365552,2.146269,-0.261615
0.452116,0.518061,-0.025933
0.417227,0.468467,0.004514
0.488473,0.470922,0.006067
0.429518,0.540582,0.005914
0.474865,0.540948,0.006776
0.451664,0.580669,-0.001595
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.338681,0.771939,-0.000000
0.363221,0.734682,0.007983
0.392094,0.731696,0.010869
0.411324,0.743133,0.011270
0.420358,0.759731,0.012141
0.421263,0.741835,0.010954
0.433890,0.754745,0.012656
0.423825,0.758018,0.011943
0.414178,0.755696,0.010881
0.422148,0.768892,0.005357
0.423188,0.781389,0.011236
0.412232,0.781001,0.011330
0.403009,0.776114,0.009513
0.416085,0.794621,0.000199
0.413251,0.803415,0.005412
0.402862,0.800666,0.006742
0.393309,0.793735,0.005436
0.406678,0.816468,-0.004836
0.400437,0.822779,0.000976
0.391306,0.819471,0.004658
0.383548,0.812572,0.006394
