0.518219,0.368079,-0.510227
0.535521,0.337609,-0.451421
0.545543,0.338462,-0.451954
0.552723,0.340400,-0.452347
0.504855,0.337947,-0.468487
0.494677,0.340001,-0.468333
0.484034,0.341768,-0.468893
0.567112,0.360718,-0.214777
0.472872,0.361411,-0.197142
0.538258,0.407814,-0.400703
0.498026,0.405314,-0.419609
0.643628,0.575063,-0.107360
0.398218,0.565074,-0.132859
0.715122,0.855804,-0.145817
0.309532,0.857411,-0.487048
0.635554,0.986066,-0.375994
0.398645,0.655453,-1.066552
0.617913,1.057539,-0.435626
0.420455,0.614760,-1.187602
0.589095,1.026692,-0.446618
0.426134,0.582188,-1.145387
0.591509,1.000100,-0.383270
0.426015,0.591614,-1.061923
0.598108,1.020246,-0.013465
0.441176,1.026066,0.015039
0.604102,1.392948,-0.015490
0.434626,1.390806,0.069663
0.591974,1.721037,0.397158
0.437743,1.714289,0.331997
0.593431,1.766035,0.415847
0.433845,1.759035,0.349044
0.578357,1.824068,0.090666
0.455510,1.818483,-0.005814
0.513551,0.379788,-0.027882
0.478158,0.343623,0.012140
0.553620,0.345390,0.011364
0.491962,0.417306,-0.001606
0.535015,0.417869,-0.002171
0.512241,0.454822,-0.012449
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.419384,0.651982,0.000000
0.445815,0.634006,-0.011704
0.467141,0.603150,-0.020259
0.474027,0.579583,-0.028929
0.464566,0.573991,-0.037768
0.435833,0.541026,-0.016239
0.441278,0.511473,-0.030920
0.445338,0.490179,-0.040884
0.449261,0.468978,-0.047808
0.410863,0.542174,-0.018778
0.431433,0.558746,-0.037047
0.440103,0.592128,-0.041677
0.441774,0.606567,-0.042086
0.390610,0.560191,-0.022596
0.415525,0.586837,-0.038982
0.421869,0.612457,-0.035970
0.420874,0.619482,-0.031226
0.374824,0.585175,-0.027849
0.393952,0.604536,-0.037024
0.402574,0.623683,-0.033027
0.402210,0.629131,-0.028187
