X,Y,Z
0.530474,0.244894,-0.746195
0.553222,0.198385,-0.703573
0.565185,0.199299,-0.703381
0.574037,0.200435,-0.702846
0.513123,0.197910,-0.691671
0.500028,0.197671,-0.691845
0.486541,0.198023,-0.691938
0.593404,0.221983,-0.404058
0.471423,0.218248,-0.348297
0.552585,0.295481,-0.636581
0.503491,0.292643,-0.621577
0.680278,0.463658,-0.235086
0.382670,0.456363,-0.137477
0.801331,0.865778,-0.626628
0.243945,0.841183,-0.492801
0.700150,0.550494,-1.234092
0.353888,0.552408,-1.154423
0.663314,0.469395,-1.342700
0.384552,0.480574,-1.265959
0.660219,0.439203,-1.269765
0.392846,0.444640,-1.198498
0.659515,0.459253,-1.217413
0.396034,0.461930,-1.146347
0.622308,1.007100,-0.034654
0.430043,0.998656,0.037001
0.623928,1.460417,0.093342
0.410881,1.454163,0.240817
0.615449,1.850820,0.529276
0.410134,1.850216,0.631064
0.619501,1.902093,0.552387
0.402102,1.904357,0.660521
0.588685,1.990204,0.140755
0.435907,1.984777,0.212791
0.528045,0.256117,-0.035873
0.478882,0.203513,0.013966
0.578278,0.205973,0.014791
0.499251,0.301286,-0.002550
0.552102,0.302190,-0.001860
0.524587,0.344228,-0.013629
0.702425,0.572243,-0.000000
0.663007,0.545079,-0.002305
0.630471,0.499763,-0.009056
0.602247,0.476817,-0.019217
0.574691,0.462961,-0.029023
0.655343,0.427168,0.006366
0.639957,0.371036,-0.011790
0.618310,0.350978,-0.028768
0.596309,0.348008,-0.039014
0.666506,0.427339,-0.003367
0.651126,0.366468,-0.021022
0.626018,0.348157,-0.035477
0.601190,0.347672,-0.043444
0.678665,0.433997,-0.015654
0.663840,0.372930,-0.028600
0.638302,0.352734,-0.036338
0.613469,0.348393,-0.039952
0.691120,0.448571,-0.028934
0.679376,0.401031,-0.037263
0.661377,0.376353,-0.041117
0.641974,0.363145,-0.042857
0.354523,0.546620,0.000000
0.392384,0.527257,-0.008367
0.425656,0.488515,-0.014139
0.451591,0.464153,-0.021612
0.476481,0.444776,-0.029276
0.399819,0.406046,0.001909
0.413112,0.355487,-0.011076
0.433565,0.336383,-0.023706
0.453224,0.328388,-0.031504
0.385808,0.403226,-0.003116
0.400814,0.348732,-0.014321
0.424520,0.331372,-0.025397
0.447548,0.328941,-0.032402
0.370603,0.407126,-0.010760
0.384350,0.352536,-0.021166
0.407097,0.333189,-0.028040
0.430178,0.329146,-0.031575
0.353836,0.417749,-0.019898
0.362837,0.370647,-0.029098
0.380678,0.348376,-0.032572
0.400516,0.340302,-0.033694
