X,Y,Z
0.564106,0.453511,-0.650871
0.582423,0.406329,-0.600926
0.595925,0.405763,-0.600827
0.607784,0.405824,-0.601050
0.541822,0.409122,-0.594822
0.526753,0.411175,-0.594823
0.512571,0.414146,-0.595242
0.623926,0.419408,-0.267518
0.501003,0.429651,-0.225906
0.590930,0.499433,-0.531504
0.539860,0.505464,-0.521244
0.741138,0.668504,-0.080940
0.424384,0.630311,-0.160507
0.819484,0.977989,-0.040585
0.210735,0.676272,-0.677294
0.832553,1.302637,-0.099165
0.406308,0.414189,-1.228148
0.845671,1.395409,-0.136577
0.445477,0.347446,-1.378194
0.811937,1.388550,-0.172612
0.463693,0.345477,-1.316463
0.796387,1.361036,-0.123930
0.462626,0.376546,-1.224053
0.689058,1.291667,-0.047540
0.454067,1.291958,0.049741
0.676266,1.811038,-0.022623
0.464469,1.803505,0.023042
0.661888,2.286449,0.445118
0.457374,2.274555,0.331589
0.666721,2.351642,0.463206
0.452811,2.337643,0.354887
0.629872,2.426365,-0.024961
0.481319,2.425324,-0.188895
0.570322,0.480811,-0.032574
0.524359,0.416258,0.000581
0.615194,0.416447,0.004736
0.538754,0.503640,0.011230
0.596405,0.504189,0.014199
0.568603,0.552294,0.007293
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.416104,0.423409,0.000000
0.445541,0.425618,0.000690
0.467896,0.401514,0.005322
0.480490,0.382681,0.007710
0.486525,0.365853,0.010330
0.471059,0.361968,0.019083
0.487374,0.342319,0.017019
0.502114,0.332352,0.011942
0.514754,0.324336,0.008491
0.466291,0.351888,0.015217
0.485684,0.331224,0.014604
0.501050,0.320541,0.009857
0.516174,0.312810,0.006393
0.459233,0.342575,0.009142
0.479086,0.321474,0.007067
0.495888,0.311113,0.002846
0.511280,0.305626,0.000250
0.449531,0.333763,0.002339
0.469029,0.314775,0.000408
0.484444,0.306763,-0.000839
0.499171,0.304079,-0.001477
