X,Y,Z
0.505877,0.342408,-0.817553
0.525502,0.300411,-0.782002
0.538646,0.300326,-0.782171
0.547677,0.300630,-0.782069
0.489129,0.301660,-0.778520
0.478027,0.301707,-0.778218
0.466049,0.301797,-0.778457
0.565314,0.317736,-0.464428
0.454686,0.318577,-0.450732
0.531883,0.383797,-0.698445
0.481558,0.386105,-0.695083
0.661650,0.541454,-0.287202
0.362492,0.529229,-0.184619
0.737879,0.832101,-0.321193
0.245943,0.792978,-0.454923
0.572923,0.906221,-0.670307
0.270696,0.710460,-1.254995
0.518339,0.940842,-0.763950
0.291206,0.689014,-1.397772
0.505341,0.891414,-0.785976
0.303369,0.644159,-1.391972
0.521547,0.876173,-0.673611
0.307012,0.649975,-1.268619
0.590497,1.037852,-0.012781
0.395302,1.027526,0.014623
0.591405,1.493346,0.136538
0.383755,1.478966,0.117692
0.567152,1.875037,0.610995
0.367792,1.862194,0.481770
0.569543,1.921409,0.635881
0.362808,1.910658,0.506072
0.529224,2.006279,0.234562
0.389487,1.988149,0.060227
0.504233,0.363464,-0.030342
0.466688,0.301008,0.005362
0.549610,0.308157,0.005472
0.477319,0.386640,0.008131
0.529061,0.391484,0.008227
0.500923,0.434225,0.000402
0.559112,0.918233,-0.000000
0.530721,0.869809,-0.009463
0.492981,0.846551,-0.017536
0.457509,0.855146,-0.022496
0.442925,0.883043,-0.025456
0.499871,0.896621,-0.029471
0.451573,0.879178,-0.041052
0.464418,0.869377,-0.043880
0.481115,0.872016,-0.043123
0.498557,0.935445,-0.027041
0.446435,0.913538,-0.033945
0.458407,0.900902,-0.031148
0.475688,0.904819,-0.028577
0.496899,0.964888,-0.023989
0.449485,0.942541,-0.026331
0.459850,0.929646,-0.018782
0.476019,0.932935,-0.014127
0.495705,0.986093,-0.021446
0.457335,0.967437,-0.021353
0.465588,0.955147,-0.014880
0.479789,0.957576,-0.010420
0.285235,0.738884,-0.000000
0.309502,0.711531,-0.003714
0.325664,0.682158,-0.010023
0.337248,0.664312,-0.018014
0.346326,0.661046,-0.024865
0.300763,0.612555,-0.004133
0.327140,0.625362,-0.018296
0.332665,0.656323,-0.027914
0.328862,0.669285,-0.033394
0.280568,0.622353,-0.009635
0.309665,0.644861,-0.020979
0.315756,0.676534,-0.024502
0.311691,0.685227,-0.026191
0.263233,0.642724,-0.016625
0.293032,0.668876,-0.027426
0.299681,0.694677,-0.025859
0.294088,0.699173,-0.023575
0.250295,0.669012,-0.024240
0.275269,0.690057,-0.029215
0.281306,0.707047,-0.025782
0.275759,0.709574,-0.022321
