X,Y,Z
0.462639,0.397904,-0.828309
0.485229,0.361007,-0.780294
0.494652,0.362177,-0.780409
0.502611,0.363465,-0.780016
0.447569,0.360723,-0.794780
0.434877,0.361145,-0.794776
0.423557,0.361229,-0.795266
0.521269,0.380208,-0.426340
0.406306,0.378817,-0.489210
0.485466,0.440853,-0.695049
0.437955,0.440875,-0.713476
0.607049,0.596252,-0.182335
0.304665,0.593787,-0.263797
0.693135,0.876566,-0.282380
0.198728,0.904909,-0.486276
0.616703,0.904965,-0.847295
0.271364,0.869913,-1.183426
0.601657,0.939063,-0.970902
0.296246,0.847958,-1.313488
0.580622,0.892509,-0.997377
0.305591,0.798156,-1.319638
0.582264,0.878994,-0.867045
0.305167,0.800556,-1.195811
0.551382,1.091113,0.017899
0.343658,1.082820,-0.015429
0.553946,1.526950,0.093540
0.341984,1.525514,0.020294
0.533755,1.911346,0.523614
0.329184,1.908704,0.367960
0.534606,1.959801,0.540831
0.321355,1.959563,0.386097
0.505380,2.044321,0.126441
0.357932,2.035128,-0.094818
0.458033,0.421425,-0.029210
0.418481,0.368932,0.007340
0.498402,0.368336,0.007057
0.433665,0.448504,0.005661
0.483477,0.447522,0.005465
0.458705,0.492298,-0.004075
0.605124,0.944520,0.000000
0.606478,0.905481,-0.013843
0.592652,0.869015,-0.027840
0.575516,0.843499,-0.038403
0.560097,0.832820,-0.048054
0.617109,0.908793,-0.048794
0.575689,0.872773,-0.068247
0.548716,0.847967,-0.074091
0.534668,0.834221,-0.074868
0.603476,0.940854,-0.046641
0.557551,0.897773,-0.063162
0.532541,0.870013,-0.062338
0.521040,0.854023,-0.061175
0.585424,0.963961,-0.043936
0.541392,0.924189,-0.055173
0.520638,0.897031,-0.051962
0.511705,0.880722,-0.049288
0.565411,0.980016,-0.041808
0.530901,0.951842,-0.048327
0.515284,0.929702,-0.046696
0.508750,0.915039,-0.045293
0.268691,0.895810,0.000000
0.264826,0.847513,-0.013009
0.278269,0.788366,-0.026962
0.298167,0.745638,-0.037573
0.316852,0.715274,-0.047932
0.270567,0.812203,-0.053594
0.313672,0.763774,-0.072818
0.339694,0.741768,-0.079190
0.356230,0.727117,-0.081099
0.284978,0.847608,-0.055446
0.334697,0.796669,-0.072807
0.361566,0.768842,-0.073718
0.377788,0.750943,-0.073502
0.303325,0.881535,-0.056108
0.351802,0.831998,-0.069232
0.376665,0.800927,-0.066683
0.390880,0.779429,-0.063936
0.323993,0.908440,-0.057084
0.360584,0.865392,-0.066724
0.380240,0.834933,-0.065480
0.391525,0.812481,-0.063403
