X,Y,Z
0.418362,0.307603,-0.478504
0.438983,0.268343,-0.437966
0.450304,0.268548,-0.437761
0.457830,0.269453,-0.437251
0.401516,0.268235,-0.431255
0.389754,0.267633,-0.431216
0.377778,0.267699,-0.431625
0.474910,0.287327,-0.169909
0.363224,0.284053,-0.127035
0.442171,0.344222,-0.380115
0.394188,0.344266,-0.368707
0.573655,0.496925,-0.068230
0.267138,0.499503,-0.080175
0.647253,0.760174,-0.463835
0.184145,0.765412,-0.511957
0.462322,0.576449,-0.884280
0.399805,0.557288,-0.907341
0.435582,0.500217,-0.974335
0.424879,0.493316,-1.001996
0.440343,0.476521,-0.905792
0.415428,0.465274,-0.925351
0.439092,0.496623,-0.863579
0.409667,0.484168,-0.886631
0.503243,1.022099,0.014809
0.298119,1.018679,-0.012739
0.488265,1.452640,0.163781
0.287208,1.443037,0.128291
0.481303,1.821322,0.617406
0.291157,1.814860,0.444921
0.483156,1.873788,0.643144
0.285662,1.867975,0.466710
0.451800,1.951486,0.263526
0.314779,1.946013,0.054555
0.421735,0.329554,-0.028113
0.380429,0.274480,-0.000102
0.461361,0.276323,0.007506
0.392670,0.352692,0.005527
0.438264,0.353962,0.010403
0.414686,0.391384,0.004977
0.393228,0.563160,0.000000
0.392406,0.507779,0.003686
0.399300,0.452447,0.004042
0.408771,0.411455,0.002339
0.417330,0.385379,-0.000135
0.404877,0.438472,-0.002587
0.418054,0.387370,-0.012820
0.427077,0.362354,-0.020181
0.437292,0.342712,-0.025826
0.411592,0.453176,-0.012197
0.426717,0.401224,-0.021530
0.436206,0.373565,-0.027799
0.446645,0.349225,-0.032306
0.419448,0.478897,-0.022205
0.432215,0.430444,-0.032034
0.438776,0.405558,-0.035397
0.448167,0.382279,-0.037888
0.428542,0.511859,-0.031904
0.434892,0.485535,-0.041590
0.437751,0.470968,-0.043095
0.444617,0.457481,-0.043705
0.375217,0.560280,0.000000
0.375315,0.509118,0.000707
0.383537,0.455666,-0.003029
0.396361,0.417697,-0.007969
0.409276,0.395126,-0.014239
0.383998,0.447164,-0.016954
0.402360,0.397378,-0.032039
0.418086,0.367543,-0.041720
0.433095,0.343265,-0.048339
0.391121,0.463834,-0.026564
0.409971,0.408365,-0.040301
0.425489,0.372877,-0.048742
0.440882,0.342849,-0.054511
0.401363,0.490656,-0.035856
0.418873,0.437763,-0.049931
0.431573,0.406936,-0.056798
0.444438,0.379141,-0.061107
0.414492,0.524265,-0.044555
0.425741,0.493485,-0.058499
0.432057,0.473248,-0.063293
0.440646,0.453632,-0.065836
