X,Y,Z
0.505858,0.343176,-0.775239
0.523478,0.303410,-0.731142
0.535114,0.302173,-0.731265
0.546459,0.301372,-0.731164
0.489538,0.307548,-0.735901
0.477874,0.308260,-0.735888
0.468841,0.309123,-0.736294
0.561503,0.317824,-0.414090
0.459320,0.325335,-0.428663
0.531657,0.379990,-0.654884
0.485323,0.384131,-0.659532
0.656367,0.531139,-0.180999
0.373450,0.531887,-0.216935
0.738067,0.784127,-0.099912
0.283931,0.787700,-0.161445
0.654100,0.976548,-0.465304
0.378387,0.954791,-0.543523
0.634360,1.041309,-0.570909
0.399465,1.026913,-0.651972
0.604471,1.010733,-0.625707
0.429085,0.995445,-0.698306
0.605256,0.987672,-0.494494
0.427026,0.973281,-0.566646
0.599052,1.041286,-0.001055
0.415452,1.035227,0.002813
0.613359,1.461972,0.047209
0.423748,1.457707,0.008171
0.611008,1.813918,0.565402
0.433901,1.818602,0.365886
0.613776,1.860137,0.596759
0.434839,1.869117,0.388482
0.587268,1.942807,0.221122
0.460141,1.938217,-0.034445
0.501474,0.361434,-0.028845
0.464341,0.307225,0.006842
0.543307,0.307714,0.004973
0.477911,0.386155,0.007329
0.526275,0.387404,0.006188
0.501669,0.427902,-0.001273
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
