X,Y,Z
0.556900,0.429018,-0.546871
0.576219,0.387465,-0.490567
0.584477,0.388111,-0.490625
0.594179,0.388963,-0.490737
0.539419,0.385576,-0.497836
0.523749,0.384855,-0.497799
0.510750,0.384580,-0.498377
0.610865,0.401999,-0.150513
0.487491,0.396493,-0.170752
0.577361,0.475578,-0.425850
0.530330,0.472565,-0.432886
0.701936,0.630750,0.013542
0.397145,0.607507,-0.151168
0.786795,0.931703,0.008828
0.270656,0.836932,-0.692011
0.762396,1.171782,-0.156918
0.403719,0.542733,-1.314852
0.763555,1.257508,-0.203156
0.422333,0.466526,-1.463646
0.736626,1.243929,-0.236213
0.428478,0.450989,-1.404898
0.725712,1.219198,-0.178850
0.431051,0.478391,-1.312634
0.658399,1.216498,-0.006058
0.424569,1.218026,0.008176
0.639966,1.689812,-0.024465
0.421125,1.678687,0.003973
0.617924,2.140274,0.342360
0.403530,2.124258,0.281032
0.617497,2.200831,0.351855
0.393218,2.183150,0.298888
0.598216,2.275422,-0.088973
0.436115,2.261833,-0.195633
0.552695,0.447353,-0.031116
0.510512,0.380072,0.001754
0.596517,0.391156,0.009272
0.523428,0.472176,0.005746
0.574908,0.477069,0.010162
0.546916,0.520577,0.001529
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.414505,0.523090,0.000000
0.442155,0.514386,0.004296
0.454271,0.498165,0.002737
0.465098,0.488852,-0.003337
0.478185,0.481941,-0.009225
0.425902,0.434803,0.012504
0.449398,0.413241,0.006167
0.460033,0.400949,0.001045
0.463195,0.392353,-0.001924
0.427233,0.432462,0.004460
0.466930,0.423440,-0.007643
0.470618,0.446297,-0.012105
0.461167,0.463395,-0.011314
0.434320,0.434615,-0.004465
0.473941,0.434128,-0.016644
0.475259,0.464020,-0.017173
0.467247,0.483063,-0.013165
0.445839,0.440608,-0.013276
0.477747,0.443897,-0.018018
0.477955,0.464337,-0.015255
0.470529,0.478452,-0.011298
