X,Y,Z
0.494267,0.385861,-0.540244
0.516299,0.347644,-0.490534
0.526307,0.347725,-0.490612
0.534525,0.348673,-0.490164
0.478490,0.350539,-0.488807
0.463998,0.351969,-0.488728
0.453589,0.354316,-0.489073
0.555136,0.365785,-0.175071
0.436406,0.367809,-0.160596
0.518602,0.429318,-0.427554
0.470906,0.434402,-0.424813
0.636938,0.581758,-0.029096
0.358719,0.582614,-0.005006
0.773060,0.853532,-0.432496
0.221998,0.861190,-0.412453
0.617414,0.658243,-0.998177
0.352611,0.661909,-1.043442
0.581021,0.614129,-1.112027
0.391881,0.624488,-1.162577
0.572494,0.589858,-1.041228
0.403780,0.594064,-1.111429
0.575996,0.603267,-0.981226
0.401346,0.605785,-1.033914
0.594581,1.065440,-0.008152
0.401135,1.103960,0.010773
0.604330,1.568786,-0.036553
0.390616,1.565753,-0.022105
0.600344,1.979697,0.276526
0.399751,1.976564,0.129968
0.605893,2.031864,0.283329
0.394093,2.027367,0.133977
0.579598,2.110339,-0.126636
0.432630,2.109994,-0.305501
0.488210,0.405129,-0.028946
0.449327,0.356709,0.008999
0.528138,0.353890,0.007944
0.464854,0.434889,0.004482
0.515184,0.432523,0.003714
0.490608,0.477695,-0.007341
0.630889,0.660477,-0.000000
0.629979,0.611573,0.000889
0.608392,0.581069,0.000793
0.586494,0.582100,-0.000281
0.570735,0.593547,-0.001441
0.579213,0.566632,0.004742
0.564880,0.569877,0.000473
0.571901,0.579870,-0.004987
0.581109,0.586176,-0.008394
0.564618,0.589989,0.001808
0.549561,0.585676,0.000257
0.558630,0.594260,-0.001436
0.570434,0.602256,-0.002433
0.556614,0.617451,-0.001481
0.542913,0.610313,-0.002998
0.553569,0.616203,-0.001801
0.565237,0.621116,-0.001000
0.554201,0.643919,-0.004760
0.547752,0.637469,-0.005466
0.557569,0.641384,-0.002116
0.566492,0.645471,0.001074
0.335688,0.652327,-0.000000
0.348017,0.602429,0.008916
0.375696,0.579489,0.010382
0.398842,0.583604,0.008571
0.412886,0.597266,0.007261
0.396380,0.555562,0.013856
0.417669,0.573385,0.011029
0.411389,0.587596,0.005665
0.400293,0.589930,0.001332
0.411515,0.575537,0.005110
0.430247,0.592069,0.006246
0.422242,0.604009,0.003269
0.409666,0.605810,0.000228
0.421806,0.601198,-0.003621
0.437409,0.614521,-0.001262
0.427093,0.624372,-0.000145
0.414423,0.624660,-0.001001
0.426740,0.629991,-0.012403
0.429879,0.642854,-0.008727
0.418349,0.649941,-0.004664
0.406916,0.650009,-0.002311
