X,Y,Z
0.499330,0.316756,-0.605926
0.518715,0.275884,-0.568224
0.528832,0.275171,-0.568637
0.537024,0.275264,-0.568368
0.482747,0.277662,-0.571561
0.470314,0.278049,-0.571713
0.458036,0.279138,-0.571939
0.556973,0.291886,-0.261997
0.442419,0.293811,-0.280938
0.521545,0.359675,-0.487792
0.475277,0.361857,-0.501058
0.650349,0.516831,-0.067489
0.351462,0.491960,-0.122880
0.694153,0.820673,-0.242509
0.281948,0.792616,-0.383766
0.672168,0.753587,-0.899731
0.326912,0.801960,-1.097782
0.686274,0.792497,-1.050544
0.352112,0.801533,-1.219908
0.667952,0.759549,-1.073497
0.355539,0.746922,-1.233854
0.657505,0.747294,-0.940123
0.356356,0.744559,-1.112210
0.586639,1.007205,0.007498
0.393044,1.001778,-0.004311
0.591488,1.457599,0.087379
0.384069,1.453736,0.043411
0.580754,1.840313,0.488485
0.385815,1.834587,0.334509
0.584793,1.886644,0.505427
0.378655,1.885823,0.350485
0.549160,1.974252,0.125175
0.418565,1.961659,-0.080589
0.498396,0.337838,-0.030897
0.455839,0.282443,0.006648
0.540856,0.279965,0.006861
0.471649,0.366006,0.007168
0.526444,0.363666,0.007232
0.499602,0.414803,-0.003088
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.363363,0.764017,0.000000
0.392834,0.774383,-0.022236
0.422052,0.776539,-0.041797
0.429329,0.752478,-0.055996
0.415078,0.732384,-0.071833
0.391591,0.846988,-0.070350
0.398776,0.782913,-0.094638
0.405000,0.720863,-0.108633
0.405160,0.674935,-0.116461
0.357551,0.842495,-0.069254
0.372395,0.775848,-0.092837
0.384760,0.704382,-0.103104
0.389032,0.655123,-0.111756
0.331730,0.819122,-0.066347
0.347124,0.757259,-0.084802
0.362595,0.688632,-0.090576
0.372743,0.641097,-0.094631
0.310909,0.783760,-0.064072
0.326315,0.728725,-0.076584
0.340551,0.685881,-0.077664
0.349873,0.654018,-0.079231
