X,Y,Z
0.468442,0.310138,-0.663794
0.487025,0.268353,-0.626277
0.499063,0.267902,-0.626303
0.509980,0.268009,-0.626200
0.451880,0.269849,-0.627084
0.439471,0.269877,-0.626833
0.430232,0.270985,-0.627324
0.523594,0.284722,-0.350545
0.416207,0.289708,-0.344797
0.493390,0.349902,-0.559847
0.443870,0.352625,-0.559217
0.622896,0.516892,-0.222367
0.318409,0.503060,-0.239236
0.669413,0.810625,-0.214284
0.213292,0.740830,-0.383674
0.594381,1.023108,-0.455529
0.314544,0.868860,-0.827910
0.589937,1.137230,-0.534429
0.328201,0.938900,-0.934196
0.548267,1.107026,-0.589095
0.366237,0.904174,-0.949696
0.545702,1.048677,-0.481929
0.365196,0.878065,-0.841324
0.546126,1.020874,-0.021795
0.359043,0.999229,0.023122
0.546796,1.446425,0.162020
0.354841,1.434638,0.186335
0.536265,1.806260,0.636920
0.353348,1.799157,0.607186
0.537940,1.855957,0.663826
0.350870,1.848634,0.638916
0.500533,1.940300,0.282613
0.375239,1.927243,0.223032
0.467757,0.334966,-0.029720
0.426459,0.279907,0.004799
0.508359,0.277155,0.005600
0.442852,0.360948,0.007968
0.494255,0.358694,0.008448
0.469343,0.405473,0.000456
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.292699,0.830934,0.000000
0.336415,0.807430,-0.020806
0.382432,0.814732,-0.038969
0.411454,0.831305,-0.054052
0.427789,0.852736,-0.069698
0.355210,0.848347,-0.058555
0.384029,0.882545,-0.079203
0.399799,0.904475,-0.087878
0.412440,0.926402,-0.093227
0.329855,0.873116,-0.058863
0.357661,0.914613,-0.079591
0.377858,0.943116,-0.086671
0.394061,0.967270,-0.092775
0.305752,0.895213,-0.059057
0.322662,0.944368,-0.082886
0.339787,0.972651,-0.091899
0.355677,0.995359,-0.097211
0.284458,0.911908,-0.059351
0.278672,0.968451,-0.080395
0.276803,1.004030,-0.089523
0.278085,1.032277,-0.095627
