X,Y,Z
0.506362,0.327205,-0.477759
0.527763,0.284156,-0.427845
0.540766,0.284726,-0.427761
0.549465,0.286055,-0.427612
0.487053,0.284045,-0.430519
0.473574,0.285276,-0.430395
0.459745,0.286995,-0.430922
0.567299,0.304794,-0.108285
0.441524,0.308647,-0.112248
0.533548,0.379606,-0.364716
0.480180,0.381136,-0.367316
0.667278,0.556815,0.039036
0.345729,0.529500,-0.046956
0.730272,0.883557,0.051843
0.135133,0.771396,-0.518844
0.648853,1.130018,-0.126958
0.311518,0.571992,-1.185703
0.625939,1.225961,-0.173982
0.338819,0.504135,-1.322163
0.600461,1.190634,-0.186235
0.356667,0.487091,-1.264724
0.600231,1.161441,-0.137371
0.360902,0.509205,-1.177401
0.600696,1.069608,0.002669
0.369429,1.141089,-0.000197
0.590557,1.639143,-0.066408
0.364458,1.634077,0.001927
0.560990,2.101969,0.250406
0.345390,2.098263,0.217810
0.562512,2.158414,0.254423
0.335565,2.156460,0.230838
0.531362,2.253985,-0.190359
0.367132,2.248105,-0.258257
0.501149,0.356942,-0.033393
0.454560,0.292889,0.005504
0.546375,0.291102,0.008433
0.472479,0.388085,0.006634
0.528051,0.387027,0.008456
0.500856,0.436139,-0.001287
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.317382,0.591311,-0.000000
0.353221,0.582033,-0.011415
0.382716,0.567597,-0.022818
0.396782,0.547894,-0.035694
0.385127,0.528657,-0.045803
0.392879,0.476694,-0.012673
0.413517,0.456076,-0.032072
0.402084,0.495796,-0.041658
0.390666,0.520087,-0.044547
0.368344,0.465395,-0.017467
0.384303,0.449350,-0.039498
0.376528,0.498456,-0.046727
0.368548,0.522777,-0.047119
0.340544,0.462282,-0.024767
0.355207,0.443751,-0.045327
0.356289,0.491948,-0.047771
0.353543,0.521830,-0.044498
0.313916,0.467477,-0.032791
0.306712,0.424784,-0.044056
0.302958,0.398894,-0.047294
0.300864,0.370603,-0.047844
