X,Y,Z
0.524653,0.469436,-0.504474
0.541939,0.438100,-0.464874
0.549910,0.438966,-0.464891
0.560130,0.440492,-0.464876
0.508215,0.434784,-0.470464
0.495043,0.434202,-0.470367
0.484311,0.434157,-0.470916
0.572937,0.450442,-0.167059
0.466645,0.443878,-0.183203
0.543606,0.511821,-0.393202
0.500649,0.511388,-0.399698
0.649082,0.645480,0.010406
0.376733,0.627359,-0.114486
0.718230,0.921732,0.063848
0.215318,0.810993,-0.546324
0.681851,1.133567,-0.052567
0.418336,0.657363,-1.042827
0.670986,1.219718,-0.080760
0.479435,0.642218,-1.155485
0.651834,1.195373,-0.100258
0.491421,0.615635,-1.095931
0.647100,1.171652,-0.063144
0.477636,0.621193,-1.030862
0.596464,1.116404,0.008126
0.393791,1.149351,-0.006162
0.591169,1.577581,-0.037076
0.401830,1.565422,-0.027565
0.566951,1.974507,0.251951
0.383268,1.964379,0.179926
0.566364,2.025477,0.256449
0.372445,2.017133,0.190807
0.544414,2.104263,-0.134177
0.406727,2.089669,-0.255639
0.521486,0.483056,-0.026927
0.483791,0.428965,0.003311
0.558428,0.432405,0.008235
0.497342,0.508341,0.004102
0.541727,0.508952,0.007138
0.518763,0.547169,-0.001123
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.390801,0.655805,0.000000
0.408499,0.606260,-0.002650
0.440574,0.585990,-0.006435
0.471404,0.593634,-0.009790
0.488300,0.606972,-0.012550
0.452113,0.587827,-0.017711
0.493246,0.566801,-0.024856
0.516962,0.555224,-0.026629
0.535564,0.548053,-0.027014
0.461224,0.619505,-0.018973
0.508313,0.620694,-0.024285
0.533746,0.623460,-0.024080
0.552563,0.628250,-0.023661
0.464882,0.648962,-0.019135
0.495923,0.640248,-0.023207
0.487263,0.631516,-0.018389
0.474462,0.629929,-0.013778
0.465534,0.672379,-0.019602
0.485161,0.658681,-0.019786
0.478330,0.650629,-0.013656
0.468517,0.650486,-0.008248
