X,Y,Z
0.539076,0.451058,-0.777541
0.561696,0.413037,-0.732386
0.575976,0.413801,-0.732305
0.586515,0.414462,-0.732652
0.520432,0.411263,-0.731360
0.507309,0.411423,-0.731011
0.494889,0.412080,-0.731312
0.602447,0.431258,-0.410261
0.483373,0.430163,-0.396402
0.566024,0.497125,-0.657653
0.509484,0.498601,-0.653201
0.704985,0.684787,-0.197757
0.382197,0.654260,-0.234683
0.773414,0.988579,-0.073264
0.284136,0.927542,-0.188997
0.823965,1.310337,-0.290658
0.242116,1.185949,-0.560410
0.853139,1.401497,-0.356291
0.222922,1.259111,-0.653913
0.824464,1.414918,-0.437899
0.255250,1.265965,-0.737129
0.806647,1.379130,-0.335784
0.266744,1.242193,-0.607349
0.628432,1.293777,-0.039564
0.409836,1.277577,0.043015
0.598379,1.802740,-0.078930
0.381793,1.787916,-0.018489
0.564305,2.262795,0.386148
0.353153,2.251331,0.253619
0.567138,2.332762,0.404054
0.345192,2.320730,0.263050
0.518563,2.397884,-0.063190
0.376428,2.394303,-0.269898
0.536823,0.470662,-0.031121
0.495518,0.411635,0.005974
0.580481,0.415382,0.008494
0.508179,0.498400,0.005694
0.561761,0.500834,0.007308
0.534121,0.546730,-0.003550
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
