X,Y,Z
0.474519,0.438353,-0.863296
0.494004,0.406460,-0.817810
0.506643,0.407487,-0.817873
0.514828,0.408906,-0.817910
0.458960,0.404152,-0.827154
0.448382,0.403822,-0.827231
0.436381,0.404026,-0.827586
0.529897,0.423547,-0.484942
0.425054,0.418687,-0.518916
0.498910,0.478288,-0.737168
0.450431,0.478309,-0.746693
0.614270,0.625302,-0.249111
0.335780,0.621313,-0.292698
0.684447,0.873532,-0.133327
0.242936,0.876057,-0.162284
0.607877,1.058186,-0.442211
0.324430,1.053189,-0.447246
0.600449,1.135596,-0.532813
0.325759,1.129977,-0.535743
0.573638,1.101511,-0.602755
0.366643,1.100920,-0.590125
0.571147,1.067755,-0.478266
0.366068,1.066473,-0.472699
0.554864,1.150812,-0.013648
0.366788,1.146934,0.015750
0.546935,1.582420,0.016708
0.359936,1.570086,-0.027278
0.530322,1.968091,0.432923
0.353884,1.957982,0.240885
0.531021,2.019891,0.450411
0.352860,2.010171,0.252755
0.499041,2.091615,0.038208
0.370946,2.082616,-0.209861
0.472751,0.457871,-0.027060
0.436985,0.404434,0.003682
0.511199,0.408367,0.005735
0.447122,0.479170,0.007194
0.495240,0.481905,0.008513
0.470519,0.521563,0.000024
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
