X,Y,Z
0.531922,0.344293,-0.587450
0.549121,0.304775,-0.545617
0.558221,0.305389,-0.545731
0.569728,0.307076,-0.545403
0.517521,0.301703,-0.548682
0.503781,0.299804,-0.548471
0.491638,0.298913,-0.548820
0.582372,0.323027,-0.258401
0.465937,0.311363,-0.256470
0.548684,0.385160,-0.482226
0.506792,0.379937,-0.483438
0.653747,0.532682,-0.170809
0.353983,0.522205,-0.102697
0.733269,0.825531,-0.335300
0.273024,0.818308,-0.409826
0.533207,0.796495,-0.566816
0.459225,0.569688,-0.832667
0.472249,0.824650,-0.641947
0.498207,0.508071,-0.923200
0.459862,0.792909,-0.539069
0.498898,0.482034,-0.857662
0.475440,0.777390,-0.531583
0.489955,0.498322,-0.813323
0.573325,1.025404,-0.023800
0.386133,1.040837,0.026467
0.593120,1.486432,0.069508
0.393561,1.490093,0.213012
0.579571,1.859979,0.499766
0.389688,1.860929,0.601040
0.582771,1.910478,0.519097
0.382399,1.912502,0.632001
0.561819,1.998174,0.169121
0.408558,1.995465,0.218617
0.520560,0.364820,-0.029622
0.485722,0.297241,0.002156
0.567299,0.315448,0.006689
0.491328,0.385336,0.007238
0.540455,0.395213,0.009885
0.511153,0.428560,0.003146
0.518849,0.807703,-0.000000
0.490247,0.758566,0.003916
0.456904,0.744995,0.003309
0.431315,0.753499,0.002001
0.415352,0.767260,0.000922
0.441623,0.763368,-0.009523
0.402757,0.763712,-0.015823
0.414520,0.762033,-0.018295
0.431188,0.762722,-0.018150
0.441227,0.798906,-0.013009
0.403259,0.797950,-0.013360
0.414225,0.792956,-0.010588
0.429927,0.792817,-0.009324
0.445449,0.830747,-0.015478
0.412494,0.828277,-0.013139
0.421687,0.821894,-0.006847
0.435458,0.820920,-0.004084
0.452301,0.856793,-0.017474
0.424467,0.851862,-0.013879
0.430881,0.843987,-0.006164
0.442044,0.842671,-0.001031
0.448854,0.577267,0.000000
0.434852,0.529673,0.003043
0.440540,0.480915,0.000438
0.458801,0.444860,-0.002819
0.476988,0.427394,-0.006291
0.449773,0.465593,-0.015240
0.463504,0.409449,-0.022706
0.471435,0.375307,-0.024907
0.477541,0.349972,-0.025759
0.471397,0.478677,-0.020449
0.502155,0.430080,-0.025497
0.517920,0.424342,-0.023783
0.527358,0.426302,-0.022047
0.491064,0.497590,-0.024141
0.519457,0.451642,-0.027960
0.524467,0.452365,-0.021270
0.523611,0.460447,-0.016001
0.507753,0.517951,-0.027449
0.529032,0.477410,-0.027722
0.531275,0.473278,-0.020213
0.529950,0.476893,-0.013952
