X,Y,Z
0.520850,0.334593,-0.541393
0.541609,0.291819,-0.499899
0.549481,0.291722,-0.500040
0.558833,0.292612,-0.499756
0.506056,0.292771,-0.499976
0.491629,0.292298,-0.499789
0.480902,0.292695,-0.500152
0.575153,0.314731,-0.227117
0.458688,0.309301,-0.210385
0.542595,0.372830,-0.442606
0.495038,0.370915,-0.439471
0.651837,0.529072,-0.151591
0.353104,0.527599,-0.066058
0.733638,0.825380,-0.323228
0.276149,0.819237,-0.393516
0.528826,0.799561,-0.531911
0.463942,0.561783,-0.811940
0.460980,0.821306,-0.598413
0.499779,0.498955,-0.907897
0.454132,0.789068,-0.536865
0.491122,0.468567,-0.834476
0.470796,0.774421,-0.507558
0.486169,0.488364,-0.792617
0.579932,1.033411,-0.038020
0.389214,1.046835,0.040512
0.599175,1.490941,0.035981
0.395860,1.493899,0.213990
0.588441,1.866743,0.471934
0.396853,1.864716,0.584510
0.594240,1.917418,0.494536
0.390760,1.916173,0.613298
0.567722,2.001927,0.119792
0.416981,1.999770,0.208037
0.509955,0.362050,-0.029037
0.474510,0.297120,0.004676
0.555617,0.309703,0.005250
0.485927,0.385701,0.006956
0.531901,0.391908,0.007072
0.505608,0.425453,0.002250
0.513351,0.812926,-0.000000
0.492672,0.761002,0.003589
0.462609,0.740614,0.002885
0.436956,0.746396,0.001860
0.420698,0.755457,0.001237
0.444805,0.758684,-0.010729
0.405653,0.748035,-0.016657
0.417787,0.747533,-0.018363
0.434136,0.752335,-0.017616
0.439915,0.792604,-0.013646
0.401430,0.780158,-0.013373
0.413223,0.776109,-0.009823
0.428203,0.780138,-0.008053
0.440048,0.822845,-0.015446
0.405798,0.811627,-0.012370
0.416601,0.805528,-0.005495
0.430247,0.807721,-0.002470
0.443899,0.848212,-0.016762
0.415994,0.837400,-0.013077
0.423190,0.829715,-0.005405
0.433820,0.830743,-0.000281
0.462466,0.570610,-0.000000
0.439306,0.526841,0.002785
0.439268,0.476729,0.004646
0.456340,0.443864,0.006407
0.469534,0.432631,0.007930
0.466650,0.464015,-0.004966
0.473893,0.411119,-0.006825
0.476236,0.379138,-0.006503
0.478363,0.355035,-0.006582
0.491532,0.473915,-0.007332
0.497420,0.420600,-0.009444
0.486193,0.429647,-0.005069
0.480631,0.448920,-0.000484
0.508981,0.488098,-0.008842
0.513964,0.438441,-0.011340
0.503303,0.443715,-0.005418
0.499009,0.459944,-0.000470
0.521023,0.501981,-0.009839
0.523750,0.463829,-0.010003
0.514669,0.465660,-0.004477
0.510990,0.478515,0.000074
