X,Y,Z
0.472536,0.393618,-0.936460
0.490625,0.355902,-0.889080
0.500450,0.355927,-0.889086
0.508617,0.357240,-0.889346
0.452451,0.355327,-0.900486
0.438704,0.355168,-0.900306
0.425731,0.355723,-0.900746
0.525010,0.375244,-0.540442
0.404984,0.371451,-0.581761
0.495132,0.435861,-0.804765
0.444379,0.433929,-0.816101
0.615416,0.611421,-0.296292
0.298110,0.610163,-0.387837
0.669950,0.922551,-0.117566
0.216878,0.914971,-0.264272
0.667261,1.188715,-0.360458
0.201982,1.187835,-0.541312
0.697499,1.279062,-0.430596
0.185971,1.273981,-0.621201
0.679150,1.281078,-0.512020
0.214264,1.275574,-0.715301
0.664564,1.252394,-0.404967
0.226262,1.245664,-0.587436
0.553644,1.223978,-0.030229
0.332067,1.222282,0.033142
0.530220,1.733867,-0.001809
0.318061,1.733103,0.020197
0.503941,2.187124,0.538477
0.303377,2.190871,0.393526
0.503621,2.251955,0.562688
0.298801,2.256219,0.413838
0.471391,2.322978,0.084738
0.327171,2.329592,-0.130615
0.457675,0.413616,-0.029329
0.417212,0.358619,0.005441
0.497657,0.362467,0.008206
0.429216,0.439313,0.005725
0.483063,0.441696,0.007490
0.455683,0.488490,-0.003841
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
