X,Y,Z
0.466926,0.323770,-1.008259
0.487595,0.284038,-0.952534
0.501477,0.284372,-0.952742
0.511018,0.284741,-0.952693
0.447346,0.283121,-0.967418
0.434839,0.283312,-0.967568
0.421739,0.284317,-0.968160
0.527577,0.300078,-0.549947
0.409159,0.302495,-0.609398
0.495145,0.367767,-0.858492
0.440877,0.369480,-0.876393
0.630646,0.538707,-0.261144
0.313660,0.535156,-0.355752
0.695730,0.845435,-0.182383
0.218963,0.841924,-0.247962
0.608990,1.034709,-0.643304
0.325278,1.028617,-0.635974
0.598413,1.120806,-0.765826
0.331695,1.119505,-0.754011
0.561190,1.076744,-0.837847
0.370595,1.083875,-0.820385
0.556582,1.036848,-0.685220
0.368806,1.041047,-0.668691
0.561305,1.100745,-0.010148
0.350476,1.113239,0.012667
0.555211,1.596949,0.046446
0.346060,1.583167,-0.023655
0.540645,2.026812,0.532845
0.338223,2.024136,0.309146
0.540937,2.086982,0.552683
0.337342,2.087847,0.322729
0.507966,2.162861,0.071195
0.355517,2.156302,-0.208809
0.466162,0.341986,-0.032472
0.423271,0.280946,0.007113
0.512402,0.283288,0.008219
0.438076,0.371799,0.006142
0.492971,0.373000,0.006743
0.464666,0.420391,-0.003592
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
