X,Y,Z
0.526421,0.233689,-0.827812
0.551059,0.192594,-0.776864
0.564507,0.193656,-0.776485
0.574418,0.195323,-0.775545
0.509858,0.192119,-0.748793
0.496049,0.193979,-0.748988
0.483860,0.195761,-0.748489
0.593984,0.220239,-0.430943
0.472364,0.218430,-0.413888
0.552757,0.283996,-0.705666
0.501145,0.281154,-0.670018
0.685185,0.489728,-0.241998
0.383315,0.468320,-0.195887
0.796878,0.875109,-0.703743
0.260703,0.861881,-0.525797
0.687662,0.607329,-1.437463
0.360874,0.592898,-1.203419
0.658116,0.538516,-1.567041
0.393239,0.522564,-1.321283
0.631013,0.499796,-1.506328
0.403759,0.484558,-1.260956
0.634774,0.515167,-1.427634
0.407201,0.500162,-1.195973
0.620523,1.025143,-0.025954
0.429054,1.011819,0.028265
0.623653,1.483214,0.099243
0.406038,1.472114,0.227426
0.612166,1.870063,0.602942
0.408437,1.869212,0.653080
0.615763,1.922737,0.629322
0.399886,1.924711,0.686228
0.584197,2.005960,0.203859
0.435312,2.001181,0.214399
0.526441,0.251284,-0.035754
0.478596,0.201954,0.013283
0.576238,0.202607,0.013694
0.496690,0.293505,-0.000511
0.552532,0.295148,-0.000163
0.523959,0.340369,-0.012608
0.688196,0.624505,-0.000000
0.650239,0.595919,-0.001816
0.619741,0.550138,-0.009411
0.593282,0.525338,-0.020540
0.567112,0.509786,-0.031255
0.645112,0.488247,-0.000185
0.634929,0.425802,-0.022602
0.611006,0.411406,-0.040513
0.588267,0.414693,-0.049995
0.657276,0.490322,-0.011108
0.645692,0.418515,-0.033766
0.614786,0.406544,-0.047560
0.588822,0.414452,-0.053012
0.669942,0.499338,-0.024520
0.656583,0.431357,-0.041429
0.625837,0.416549,-0.049030
0.600438,0.418481,-0.050950
0.682758,0.516093,-0.038691
0.671672,0.466503,-0.049779
0.649491,0.449011,-0.053988
0.629125,0.444061,-0.055116
0.355392,0.597641,0.000000
0.394052,0.569602,-0.006664
0.424656,0.529169,-0.016191
0.450284,0.504850,-0.028014
0.477155,0.490061,-0.040868
0.398721,0.453662,-0.010007
0.409984,0.395871,-0.029804
0.433432,0.383832,-0.045812
0.455435,0.383029,-0.055519
0.383212,0.456369,-0.018656
0.396366,0.392640,-0.037211
0.423755,0.380705,-0.051001
0.447064,0.384418,-0.059180
0.366611,0.467718,-0.029057
0.378905,0.406702,-0.044819
0.405303,0.390986,-0.052063
0.429379,0.389205,-0.055440
0.349808,0.487559,-0.040460
0.355241,0.438827,-0.052719
0.373697,0.415484,-0.056439
0.393321,0.403936,-0.057813
