X,Y,Z
0.499071,0.394973,-0.776764
0.519808,0.354821,-0.740136
0.529132,0.354934,-0.740159
0.537988,0.354427,-0.739472
0.483272,0.354247,-0.739576
0.470650,0.353622,-0.739568
0.460431,0.353018,-0.740027
0.554618,0.371470,-0.433134
0.444043,0.368873,-0.447558
0.521715,0.435497,-0.657451
0.475031,0.436031,-0.665363
0.644346,0.602098,-0.183847
0.359537,0.606444,-0.207822
0.713229,0.957784,-0.531038
0.291952,0.962078,-0.479119
0.635440,0.762512,-1.234031
0.336994,0.773295,-1.201578
0.603522,0.714278,-1.356252
0.356715,0.713462,-1.318122
0.604914,0.667694,-1.324694
0.353426,0.670542,-1.310785
0.607790,0.681654,-1.232785
0.352983,0.685671,-1.210837
0.597211,1.115402,0.018398
0.397803,1.116460,-0.016791
0.593710,1.520409,-0.007004
0.402750,1.514627,-0.084313
0.591821,1.884634,0.345073
0.413733,1.883490,0.157141
0.594981,1.932280,0.355752
0.406355,1.933739,0.165968
0.574147,2.005631,-0.035362
0.442843,1.995632,-0.255477
0.492634,0.409983,-0.030444
0.452165,0.358598,0.009755
0.537428,0.362283,0.008286
0.469500,0.444630,0.002029
0.513934,0.446699,0.001346
0.490782,0.480548,-0.003863
0.648071,0.763507,-0.000000
0.649201,0.707917,0.009266
0.640211,0.655293,0.008471
0.631270,0.612624,0.005890
0.627396,0.580706,0.002542
0.618410,0.642078,-0.004158
0.579360,0.607771,-0.008968
0.561978,0.607412,-0.010611
0.554139,0.611281,-0.010374
0.603945,0.662174,-0.011408
0.564057,0.622325,-0.014227
0.548731,0.619801,-0.012547
0.543000,0.623703,-0.010809
0.589774,0.686605,-0.017339
0.554137,0.647993,-0.016629
0.538110,0.638859,-0.011250
0.530260,0.635976,-0.008110
0.577786,0.712615,-0.022359
0.549544,0.678536,-0.020101
0.536128,0.664303,-0.014265
0.527304,0.654249,-0.009767
0.320550,0.765755,0.000000
0.305421,0.714255,0.001636
0.302336,0.659254,-0.001688
0.301836,0.617564,-0.005501
0.296815,0.588176,-0.009348
0.333577,0.646181,-0.009951
0.366417,0.604042,-0.014823
0.385561,0.588751,-0.016240
0.399524,0.581600,-0.016310
0.352856,0.663303,-0.014476
0.385047,0.614768,-0.016130
0.403564,0.595289,-0.014970
0.415868,0.584542,-0.014623
0.370816,0.683568,-0.018381
0.399380,0.634947,-0.018352
0.414570,0.612344,-0.015959
0.424696,0.596932,-0.015337
0.387752,0.704723,-0.022051
0.408093,0.663576,-0.021892
0.419877,0.641894,-0.019000
0.429091,0.624211,-0.016814
