X,Y,Z
0.472009,0.379176,-0.641109
0.494712,0.335778,-0.580516
0.505183,0.336158,-0.580430
0.513522,0.337324,-0.580252
0.455732,0.336250,-0.591897
0.441549,0.336606,-0.591764
0.428537,0.337112,-0.592268
0.530684,0.354895,-0.214127
0.404649,0.353370,-0.253275
0.497539,0.424616,-0.506361
0.445205,0.428086,-0.516129
0.627576,0.609746,0.000468
0.301438,0.591065,-0.207239
0.706135,0.946961,0.021193
0.167717,0.905343,-0.693057
0.688204,1.243571,-0.198239
0.391756,0.660198,-1.308107
0.695400,1.339560,-0.255492
0.432319,0.612361,-1.451614
0.666368,1.329824,-0.292823
0.433130,0.589261,-1.396424
0.651908,1.299715,-0.226698
0.428312,0.605961,-1.299022
0.567825,1.225581,0.019505
0.326398,1.217680,-0.016744
0.549525,1.745026,-0.021748
0.333484,1.732942,-0.107328
0.524995,2.217086,0.396398
0.317878,2.206142,0.123986
0.526394,2.280755,0.408229
0.308668,2.268066,0.132309
0.496858,2.357456,-0.066034
0.336633,2.348979,-0.400364
0.459734,0.406363,-0.033676
0.415650,0.343352,0.008431
0.507421,0.348939,0.010318
0.430624,0.438799,0.004029
0.485953,0.441409,0.005172
0.456882,0.487333,-0.006521
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.392478,0.669109,-0.000000
0.379967,0.620748,0.002332
0.384791,0.574663,0.000648
0.393271,0.537964,-0.001430
0.390781,0.514173,-0.004014
0.414759,0.557697,-0.010419
0.436618,0.514305,-0.017301
0.449813,0.487078,-0.019652
0.459846,0.466586,-0.020763
0.435632,0.573714,-0.013801
0.461886,0.542233,-0.019462
0.453542,0.557526,-0.014804
0.440995,0.573491,-0.009252
0.452471,0.597610,-0.016214
0.471440,0.573762,-0.020249
0.463009,0.586014,-0.012704
0.452578,0.598783,-0.006189
0.465252,0.623530,-0.018170
0.474936,0.606435,-0.019149
0.465774,0.615930,-0.012320
0.457906,0.625940,-0.006155
