X,Y,Z
0.497666,0.372657,-0.867530
0.519104,0.338952,-0.818644
0.530044,0.341422,-0.818898
0.538535,0.343525,-0.818641
0.481997,0.337232,-0.828071
0.470443,0.338428,-0.828139
0.458945,0.339644,-0.828583
0.555141,0.366009,-0.468643
0.443618,0.362106,-0.511699
0.523000,0.418068,-0.736566
0.472900,0.414489,-0.749170
0.648202,0.620921,-0.232980
0.357047,0.613622,-0.280923
0.707524,0.926486,-0.387510
0.305997,0.922189,-0.477930
0.632471,0.950037,-1.015464
0.335342,0.900694,-1.224893
0.593131,0.941334,-1.147966
0.348395,0.888538,-1.364347
0.601683,0.892746,-1.165729
0.347837,0.837164,-1.393477
0.607915,0.886113,-1.034420
0.352204,0.833408,-1.250675
0.601447,1.153667,-0.000289
0.396669,1.151639,0.002616
0.584919,1.576107,0.066129
0.385984,1.560841,-0.040929
0.571946,1.960230,0.457374
0.379332,1.949839,0.249434
0.572620,2.011579,0.470773
0.373191,2.005296,0.261608
0.546588,2.085992,0.060205
0.405982,2.064916,-0.189749
0.494066,0.386891,-0.031236
0.453016,0.345583,0.013971
0.538907,0.348355,0.013361
0.470021,0.427117,-0.003034
0.516073,0.428459,-0.003445
0.491695,0.465941,-0.013949
0.640644,0.954651,-0.000000
0.647208,0.905343,-0.008283
0.639950,0.854787,-0.016843
0.632481,0.814667,-0.025501
0.626839,0.781556,-0.033440
0.590454,0.839477,-0.014192
0.561636,0.806734,-0.027991
0.577378,0.819951,-0.038884
0.594182,0.837157,-0.044775
0.575603,0.870114,-0.016372
0.546103,0.844894,-0.025394
0.561641,0.852806,-0.030629
0.578980,0.865418,-0.034890
0.567046,0.904962,-0.019458
0.539097,0.884300,-0.026721
0.552129,0.888932,-0.023164
0.568054,0.898297,-0.021030
0.563285,0.939146,-0.023210
0.538849,0.926157,-0.027173
0.549767,0.927871,-0.020945
0.563271,0.934165,-0.015800
0.308901,0.934519,0.000000
0.332329,0.913219,-0.002643
0.348170,0.865270,-0.006446
0.350569,0.824709,-0.010188
0.348907,0.791982,-0.015085
0.352703,0.845834,-0.016908
0.378656,0.804371,-0.025375
0.390429,0.784297,-0.030452
0.396784,0.770065,-0.033132
0.340992,0.849827,-0.021868
0.368432,0.810284,-0.027998
0.383414,0.786730,-0.031576
0.393364,0.769339,-0.034582
0.327434,0.859155,-0.026623
0.348982,0.819463,-0.033458
0.362722,0.793789,-0.036761
0.372116,0.774621,-0.039138
0.310959,0.869308,-0.030948
0.305673,0.822016,-0.040177
0.305447,0.790703,-0.043218
0.306499,0.766067,-0.044379
